,administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,exit_rates,page_values,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
9394,0.0,0.0,0,0.0,14.0,7.68129525156433,-3.3242363405260273,0.0,1900-06,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
9395,0.0,0.0,0,0.0,17.0,9.429284807514984,-3.611918412977808,0.0,1900-05,Windows,Google Chrome,South America,Bing search,Returning_Visitor,0,0
9396,2.0,4.777860143113623,4,5.61444752342264,34.0,12.165035857076345,-3.123565645063876,0.0,1900-08,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,1,0
9397,2.0,5.199798399237198,0,0.0,18.0,7.592838076670985,-4.199705077879927,2.605797558950634,1900-07,Windows,Microsoft Edge,Oceania,Instagram ads,New_Visitor,0,0
9398,3.0,7.717948727460283,3,3.1081869700606073,1.0,12.391885673636873,-2.6036901857779675,2.8967299512169316,1900-11,Android,Android,North America,Youtube ads,Returning_Visitor,0,0
9399,3.0,3.9372206864902357,0,0.0,40.0,12.77582635942388,-3.7722610630529876,0.0,1900-11,Windows,Mozilla Firefox,Africa,Google search,Returning_Visitor,0,0
9400,0.0,0.0,0,0.0,35.0,10.969459078826006,-4.3428059215206005,0.0,1900-11,MACOS,Safari,North America,Google search,New_Visitor,0,1
9401,4.0,7.314339891490407,0,0.0,16.0,8.494815374981217,-4.3428059215206005,0.0,1900-05,iOS,Safari,Eastern Europe,Google search,Returning_Visitor,0,0
9402,7.0,5.12299784899505,0,0.0,9.0,7.1654953982351435,-3.079113882493042,0.0,1900-03,Windows,Google Chrome,Northern Africa,Instagram ads,Returning_Visitor,0,0
9403,0.0,0.0,0,0.0,25.0,11.935922693250427,-3.3242363405260273,0.0,1900-12,Windows,Google Chrome,Oceania,Google search,Returning_Visitor,0,1
9404,0.0,0.0,0,0.0,81.0,14.119916898309752,-6.214608098422191,4.733482137924448,1900-12,Windows,Google Chrome,Eastern Europe,Google search,Returning_Visitor,1,1
9405,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-05,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
9406,1.0,2.777951149457047,0,0.0,16.0,8.452006162508287,-3.0576076772720784,3.4439244925741295,1900-05,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,0
9407,0.0,0.0,0,0.0,13.0,9.67867706287735,-3.912023005428146,0.0,1900-05,MACOS,Safari,South America,Instagram ads,Returning_Visitor,0,0
9408,0.0,0.0,0,0.0,3.0,5.145742090727129,-2.703062659591171,0.0,1900-03,Windows,Internet Explorer,Western Europe,Google search,Returning_Visitor,0,0
9409,0.0,6.347820030980748,0,0.0,53.0,13.689333876191295,-4.3428059215206005,1.9786264250837768,1900-11,Windows,Mozilla Firefox,Asia,Facebook ads,Returning_Visitor,0,1
9410,0.0,0.0,0,0.0,11.0,10.368620720538987,-3.912023005428146,0.0,1900-03,Windows,Google Chrome,South America,Twitter,Returning_Visitor,0,0
9411,1.0,4.171029673658958,1,3.64835956950804,35.0,11.366064088143728,-3.7722610630529876,0.0,1900-11,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,1
9412,1.0,3.9732476818503253,2,1.9874465272132178,12.0,7.927312040705187,-3.816712825623821,3.677653729823471,1900-11,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,1
9413,1.0,5.197414627970785,3,7.227649196522451,39.0,11.228665216777092,-5.298317366548036,0.0,1900-11,MACOS,Safari,North America,Youtube channel,New_Visitor,1,0
9414,0.0,0.0,0,0.0,8.0,6.172194437868423,-1.7147984280919266,0.0,1900-08,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
9415,0.0,7.837598485806092,0,0.0,29.0,11.149915089187152,-3.2441936328524905,0.0,1900-12,Android,Google Chrome,Eastern Europe,Youtube ads,Returning_Visitor,0,0
9416,0.0,0.0,0,0.0,1.0,7.583794032039131,-2.0635681925235456,0.0,1900-05,Windows,Google Chrome,Asia,Instagram ads,Returning_Visitor,0,0
9417,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-11,Android,Google Chrome,Southern Africa,Affiliate marketing,Returning_Visitor,0,0
9418,0.0,4.421827557049257,0,0.0,5.0,6.118225125375559,-4.509860006183766,0.0,1900-05,MACOS,Safari,Western Europe,Bing search,Returning_Visitor,1,0
9419,7.0,5.952291939032087,1,4.695056664147081,23.0,10.79040609364011,-4.509860006183766,2.0077568575412226,1900-11,Windows,Internet Explorer,Eastern Europe,Google search,Returning_Visitor,0,1
9420,5.0,2.1598345578506155,0,0.0,1.0,8.127813235893806,-3.3524072174927233,0.0,1900-12,MACOS,Safari,South America,Google search,Returning_Visitor,0,0
9421,0.0,0.0,0,0.0,5.0,9.67867706287735,-3.6888794541139363,0.0,1900-12,Android,Google Chrome,Western Europe,Twitter,Returning_Visitor,1,0
9422,0.0,5.523268115027397,0,0.0,93.0,11.094678786618937,-3.7722610630529876,0.0,1900-10,Windows,Microsoft Edge,South America,Twitter,Returning_Visitor,0,0
9423,2.0,3.571114972889474,0,0.0,14.0,8.47656500938834,-2.9187712324178627,0.0,1900-05,MACOS,Safari,South America,Bing search,Returning_Visitor,0,0
9424,9.0,6.010671897589333,0,0.0,68.0,13.203193982638638,-3.540459448995663,2.116830552172576,1900-03,Windows,Microsoft Edge,Eastern Europe,Facebook ads,Returning_Visitor,0,1
9425,4.0,5.234607337025746,0,0.0,14.0,8.41467368623149,-3.540459448995663,0.0,1900-08,Windows,Google Chrome,North America,Instagram Page,Returning_Visitor,0,0
9426,9.0,7.142790728405173,0,0.0,33.0,12.91178010597213,-4.3428059215206005,0.0,1900-03,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,0,0
9427,3.0,5.875934021702502,0,0.0,7.0,3.1163390326858567,-4.509860006183766,0.0,1900-05,MACOS,Safari,North America,Google search,Returning_Visitor,1,0
9428,0.0,0.0,1,0.0,39.0,12.474165080937997,-4.135166556742356,0.0,1900-03,iOS,Safari,South America,Facebook ads,Returning_Visitor,0,0
9429,15.0,7.220812237917682,0,0.0,94.0,14.022446872713397,-5.298317366548036,1.8194731573220382,1900-05,Android,Google Chrome,South America,Twitter,Returning_Visitor,0,0
9430,0.0,0.0,0,0.0,9.0,9.277043824653388,-1.7092582477163114,0.0,1900-05,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,0,0
9431,2.0,3.6068352780106476,1,3.040233968647795,1.0,3.620315602501788,-3.2188758248682006,0.0,1900-12,Windows,Google Chrome,Eastern Europe,Youtube channel,Returning_Visitor,0,0
9432,2.0,8.019024327955742,1,3.680104942195954,1.0,0.0,0.0,0.0,1900-05,Android,Google Chrome,Eastern Europe,Instagram Page,New_Visitor,0,0
9433,0.0,0.0,0,0.0,18.0,11.605770188349311,-3.0576076772720784,0.0,1900-05,Windows,Microsoft Edge,Southern Africa,Facebook ads,Returning_Visitor,0,0
9434,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-05,Windows,Google Chrome,Oceania,Instagram ads,Returning_Visitor,0,0
9435,0.0,0.0,0,0.0,23.0,10.407883540835064,-4.8283137373023015,0.0,1900-11,Android,Google Chrome,North America,Google search,Returning_Visitor,0,1
9436,1.0,3.1627090773673037,0,0.0,1.0,10.773513789479773,-2.864704011147587,0.0,1900-07,Windows,Mozilla Firefox,Africa,Twitter,Returning_Visitor,0,0
9437,3.0,4.496048735294388,0,0.0,18.0,8.99018851289326,-4.710530701645918,0.0,1900-03,Android,Google Chrome,Asia,Instagram ads,Returning_Visitor,0,0
9438,1.0,5.322181899916193,3,7.37814488402512,47.0,11.360232223521418,-3.473768074496991,1.4281358084627664,1900-05,Windows,Google Chrome,North America,Google search,Returning_Visitor,1,0
9439,0.0,0.0,0,0.0,7.0,9.324575092264023,-2.017406150760383,0.0,1900-05,Windows,Google Chrome,Africa,Bing search,Returning_Visitor,0,0
9440,0.0,0.0,0,0.0,17.0,10.168932543268063,-3.4112477175156566,0.0,1900-05,Windows,Microsoft Edge,North America,Bing search,Returning_Visitor,0,0
9441,3.0,4.496048735294388,5,7.549084471350096,39.0,12.330655827411965,-4.017383521085972,0.7466608327650021,1900-05,Windows,Mozilla Firefox,South America,Google search,Returning_Visitor,0,0
9442,1.0,2.4732980244025886,1,2.806471427922075,139.0,9.67867706287735,-4.605170185988091,4.4677601173875825,1900-05,Windows,Google Chrome,Northern Africa,Bing search,Returning_Visitor,0,1
9443,0.0,0.0,0,0.0,10.0,7.1654953982351435,-3.0576076772720784,0.0,1900-11,MACOS,Safari,Western Europe,Google search,Returning_Visitor,1,0
9444,0.0,0.0,0,0.0,2.0,7.935064357189368,-2.3025850929940455,0.0,1900-05,Android,Google Chrome,Southern Africa,Youtube ads,New_Visitor,1,0
9445,1.0,5.044403754955851,0,0.0,37.0,13.004871769606648,-3.0159349808715104,0.0,1900-12,MACOS,Safari,North America,Instagram ads,Returning_Visitor,0,0
9446,0.0,0.0,0,0.0,19.0,8.752745977264194,-2.7806208939370456,0.0,1900-11,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,0,0
9447,0.0,0.0,2,6.84234554229169,12.0,9.564893888710362,-3.2441936328524905,0.0,1900-03,MACOS,Safari,Western Europe,Facebook ads,Returning_Visitor,0,0
9448,3.0,4.661364456492124,0,0.0,18.0,8.69226256788828,-2.9759296462578115,0.0,1900-09,Windows,Google Chrome,Oceania,Facebook ads,Returning_Visitor,0,0
9449,7.0,7.488731723192253,0,0.0,24.0,11.472702418210444,-3.863232841258714,0.0,1900-05,iOS,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
9450,0.0,0.0,0,0.0,8.0,8.470449588736859,-4.3428059215206005,3.884709132738609,1900-11,Windows,Google Chrome,North America,Google search,New_Visitor,1,1
9451,7.0,6.00613993048227,1,5.62504684005962,198.0,14.635102994753618,-3.816712825623821,2.7786497967458996,1900-12,Windows,Microsoft Edge,Western Europe,Google search,Returning_Visitor,0,0
9452,3.0,7.3635173871986535,0,0.0,28.0,8.98527020962541,-3.649658740960655,0.0,1900-03,MACOS,Safari,Asia,Facebook ads,Returning_Visitor,0,0
9453,0.0,0.0,0,0.0,27.0,11.038284946589641,-4.017383521085972,2.0220251224631474,1900-05,Windows,Mozilla Firefox,Northern Africa,Google search,Returning_Visitor,0,0
9454,3.0,4.657367533568404,2,5.835056291151213,14.0,8.211541718259621,-3.649658740960655,0.0,1900-12,Android,Google Chrome,North America,Google search,Returning_Visitor,0,0
9455,1.0,4.114714578278773,6,4.952786023559918,70.0,13.86326955957985,-4.074541934925921,0.0,1900-05,Android,Google Chrome,Southern Africa,Google search,Returning_Visitor,0,0
9456,0.0,0.0,0,0.0,30.0,11.379623509781391,-3.863232841258714,0.0,1900-11,Android,Google Chrome,North America,Google search,Returning_Visitor,1,0
9457,0.0,7.806298408018397,3,6.511883704114758,70.0,13.729039098344956,-3.863232841258714,1.323068498105488,1900-11,Windows,Google Chrome,South America,Google search,Returning_Visitor,1,1
9458,0.0,0.0,0,0.0,12.0,5.451647887057575,-2.501036031717884,0.0,1900-05,Android,Google Chrome,North America,Google search,Returning_Visitor,0,0
9459,2.0,5.880432903309574,0,0.0,3.0,5.373021171006055,-3.4112477175156566,0.0,1900-08,Windows,Google Chrome,North America,Instagram Page,New_Visitor,0,0
9460,6.0,5.190148001804222,0,0.0,46.0,10.702358308003065,-3.101092789211817,0.0,1900-05,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
9461,0.0,0.0,0,0.0,9.0,8.211541718259621,-3.0576076772720784,0.0,1900-12,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,1,0
9462,2.0,8.624942908384185,5,5.292270545443509,47.0,13.07281642067418,-3.649658740960655,0.0,1900-05,Android,Google Chrome,North America,Twitter,Returning_Visitor,0,0
9463,5.0,6.035781930085707,2,4.060338477837884,59.0,12.195480047993271,-3.9633162998156966,2.3484877059725715,1900-11,MACOS,Safari,North America,Google search,Returning_Visitor,0,1
9464,0.0,0.0,0,0.0,34.0,9.437471700984945,-3.1941832122778293,0.0,1900-05,Android,Google Chrome,Western Europe,Twitter,Returning_Visitor,0,0
9465,0.0,0.0,0,0.0,5.0,3.8238893393294093,-1.8325814637483102,0.0,1900-05,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
9466,10.0,9.478305597995664,3,5.095381611983755,107.0,14.336630548324536,-3.611918412977808,0.0,1900-09,Windows,Google Chrome,Asia,Facebook ads,Returning_Visitor,0,0
9467,0.0,2.1598345578506155,0,0.0,50.0,13.81778677822213,-3.123565645063876,0.0,1900-11,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,1,0
9468,2.0,4.758123172393573,0,0.0,6.0,10.634338079954176,-3.2188758248682006,0.0,1900-05,Windows,Google Chrome,Southern Africa,Google search,Returning_Visitor,0,0
9469,0.0,0.0,0,0.0,15.0,8.055607839383557,-2.071473372030659,0.0,1900-05,Windows,Google Chrome,Africa,Youtube ads,Returning_Visitor,0,0
9470,9.0,6.313931083891262,3,6.258711407597108,57.0,11.293250621381333,-3.540459448995663,3.0684647765092095,1900-11,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,0,1
9471,0.0,7.150336203147818,2,4.842362654713732,15.0,7.3140765768098435,-4.3428059215206005,0.0,1900-12,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
9472,0.0,6.2685867115268765,3,5.495865995337765,85.0,13.60833940050382,-2.7488721956224653,1.2662691786208864,1900-05,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
9473,0.0,0.0,0,0.0,1.0,9.67867706287735,-1.6094379124341003,0.0,1900-11,MACOS,Safari,North America,Google search,Returning_Visitor,0,0
9474,0.0,0.0,0,0.0,7.0,4.456856299364119,-2.3025850929940455,0.0,1900-05,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
9475,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-11,MACOS,Safari,North America,Google search,Returning_Visitor,0,0
9476,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-02,Windows,Google Chrome,Asia,Instagram ads,Returning_Visitor,1,0
9477,7.0,6.189824023814333,0,0.0,22.0,8.211541718259621,-5.809142990314028,0.0,1900-11,Windows,Google Chrome,Oceania,Google search,Returning_Visitor,1,0
9478,1.0,3.7062961840884534,0,0.0,60.0,11.234785829967619,-4.605170185988091,0.0,1900-11,Android,Google Chrome,North America,Google search,Returning_Visitor,1,0
9479,3.0,6.491403707655887,0,0.0,2.0,9.90197907163842,0.0,3.704343233987281,1900-09,Android,Android,Western Europe,Google search,New_Visitor,0,1
9480,0.0,0.0,0,0.0,10.0,6.406508483345451,-3.170085660698769,0.0,1900-11,Windows,Google Chrome,Northern Africa,Affiliate marketing,Returning_Visitor,0,0
9481,6.0,5.357360806340526,0,0.0,34.0,11.747978417446186,-5.298317366548036,0.0,1900-03,Android,Google Chrome,Western Europe,Google search,New_Visitor,1,0
9482,8.0,2.1598345578506155,0,0.0,28.0,9.100615890934563,-4.8283137373023015,0.0,1900-11,Windows,Google Chrome,Eastern Europe,Google search,New_Visitor,1,0
9483,0.0,0.0,0,0.0,16.0,10.754075325335792,-3.270169119255751,0.0,1900-10,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
9484,3.0,6.264182056723499,0,0.0,15.0,7.209004801282024,-4.961845129926823,0.0,1900-03,ChromeOS,Google Chrome,North America,Google search,Returning_Visitor,0,0
9485,0.0,4.566426641223579,0,0.0,22.0,8.35108318541331,-3.146555163288575,0.0,1900-05,Android,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,0,0
9486,2.0,6.1599503606643475,0,0.0,6.0,7.098526863575137,-4.074541934925921,0.0,1900-08,MACOS,Safari,Western Europe,Google search,Returning_Visitor,0,0
9487,1.0,3.0945709926284373,0,0.0,16.0,9.572643818296754,-4.3428059215206005,0.0,1900-05,Windows,Opera,Asia,Facebook ads,Returning_Visitor,1,0
9488,4.0,6.514542410035651,1,0.0,44.0,11.5699478619721,-5.115995809754082,0.0,1900-03,iOS,Safari,Western Europe,Google search,Returning_Visitor,0,0
9489,0.0,0.0,0,0.0,21.0,10.763812414888875,-2.9759296462578115,0.0,1900-11,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,1,0
9490,0.0,0.0,0,0.0,2.0,5.084320242109639,-2.3025850929940455,0.0,1900-12,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
9491,1.0,2.0669256110246383,0,0.0,27.0,10.84516332453062,-3.863232841258714,0.0,1900-03,Windows,Microsoft Edge,Eastern Europe,Facebook ads,Returning_Visitor,0,0
9492,0.0,0.0,0,0.0,18.0,9.637558753619194,-2.995732273553991,0.0,1900-12,Windows,Google Chrome,Northern Africa,Facebook ads,Returning_Visitor,0,0
9493,7.0,6.103492292835144,0,0.0,38.0,11.794916664140196,-4.135166556742356,0.0,1900-05,Windows,Google Chrome,Asia,Twitter,Returning_Visitor,0,0
9494,0.0,0.0,0,0.0,44.0,12.23699364200382,-3.6888794541139363,2.399257162449801,1900-10,Windows,Microsoft Edge,Eastern Europe,Instagram ads,Returning_Visitor,0,0
9495,1.0,6.190778988347098,1,4.967716143410582,11.0,9.726413094107222,-4.8283137373023015,0.0,1900-03,Android,Google Chrome,South America,Google search,Returning_Visitor,1,0
9496,1.0,4.95077917378901,0,0.0,25.0,10.320129884087155,-4.017383521085972,3.3746317131731995,1900-12,Windows,Google Chrome,Africa,Google search,Returning_Visitor,1,1
9497,0.0,0.0,3,0.0,46.0,12.283509482473448,-4.422848629194137,4.907159802473937,1900-11,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,1
9498,6.0,5.424121856309623,0,0.0,5.0,6.0999062970845905,-3.6888794541139363,0.0,1900-05,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
9499,0.0,0.0,0,0.0,3.0,4.886737819878796,-2.3025850929940455,0.0,1900-11,Windows,Mozilla Firefox,Northern Africa,Instagram ads,Returning_Visitor,0,0
9500,1.0,1.9836026217855818,0,0.0,23.0,9.160863661878823,-3.7722610630529876,0.0,1900-11,Windows,Microsoft Edge,Western Europe,Instagram ads,Returning_Visitor,1,0
9501,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-11,MACOS,Safari,North America,Facebook ads,Returning_Visitor,1,0
9502,0.0,0.0,0,0.0,34.0,9.622436584758901,-2.353878387381596,0.0,1900-05,Windows,Mozilla Firefox,North America,Twitter,Returning_Visitor,0,0
9503,0.0,0.0,0,0.0,9.0,6.499198150762003,-3.912023005428146,0.0,1900-05,MACOS,Safari,North America,Bing search,New_Visitor,0,0
9504,0.0,0.0,0,0.0,16.0,9.067540917045402,-5.298317366548036,0.0,1900-03,Windows,Google Chrome,Asia,Facebook ads,Returning_Visitor,0,0
9505,3.0,4.982410455951344,0,0.0,43.0,9.71547780338684,-4.3428059215206005,3.570424217588813,1900-12,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,1
9506,3.0,5.946294480235679,0,0.0,17.0,9.611034271605476,-4.710530701645918,0.0,1900-05,MACOS,Safari,Western Europe,Google search,Returning_Visitor,0,0
9507,4.0,5.18869015589447,0,0.0,74.0,12.864107953410873,-5.298317366548036,0.0,1900-08,Windows,Google Chrome,Africa,Instagram ads,Returning_Visitor,0,0
9508,14.0,5.900573778758136,0,0.0,119.0,17.019090622880906,-3.506557897319982,0.0,1900-06,Windows,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,0,0
9509,4.0,5.254234397241505,0,0.0,39.0,12.741425882092557,-3.575550768806933,0.0,1900-11,Android,Google Chrome,Northern Africa,Youtube ads,Returning_Visitor,0,0
9510,0.0,0.0,0,0.0,11.0,7.663884926693054,-4.017383521085972,0.0,1900-03,Windows,Google Chrome,North America,Google search,Returning_Visitor,1,0
9511,0.0,2.1598345578506155,0,0.0,11.0,8.566420143562194,-2.2072749131897207,0.0,1900-05,Windows,Google Chrome,South America,Bing search,Returning_Visitor,0,0
9512,0.0,0.0,0,0.0,24.0,11.381555084943818,-4.199705077879927,0.0,1900-11,MACOS,Safari,North America,Instagram ads,Returning_Visitor,0,0
9513,0.0,0.0,0,0.0,27.0,11.381555084943818,-4.422848629194137,0.0,1900-03,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,0
9514,0.0,0.0,0,0.0,8.0,5.527152891143173,-2.2730262907525014,0.0,1900-03,MACOS,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,1,0
9515,0.0,0.0,0,0.0,20.0,9.337379200036859,-4.8283137373023015,0.0,1900-03,Windows,Google Chrome,Northern Africa,Google search,Returning_Visitor,0,0
9516,0.0,0.0,1,1.6377825598659173,1.0,12.931977060363295,-2.9374633654300153,0.0,1900-11,Windows,Google Chrome,Africa,Youtube ads,Returning_Visitor,0,0
9517,2.0,5.587628969063079,0,0.0,36.0,13.47147317771482,-3.7722610630529876,0.0,1900-07,Windows,Google Chrome,Northern Africa,Bing search,Returning_Visitor,0,0
9518,5.0,5.621355778292263,4,3.462889671427974,34.0,10.524895839661873,-3.2968373663379125,0.0,1900-07,MACOS,Google Chrome,Western Europe,Google search,Returning_Visitor,1,0
9519,0.0,0.0,0,0.0,3.0,6.602289524846887,-2.703062659591171,0.0,1900-11,Windows,Google Chrome,Western Europe,Youtube channel,Returning_Visitor,0,0
9520,1.0,3.2646695706515585,0,0.0,18.0,9.46994956940946,-3.912023005428146,0.0,1900-08,Android,Google Chrome,Southern Africa,Google search,New_Visitor,1,0
9521,3.0,5.4967278098150905,0,0.0,4.0,4.779311657361626,-2.703062659591171,0.0,1900-11,Android,Google Chrome,Asia,Google search,Returning_Visitor,1,0
9522,0.0,0.0,0,0.0,33.0,10.785590708503966,-3.611918412977808,0.0,1900-05,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
9523,0.0,0.0,0,0.0,2.0,0.0,-1.6094379124341003,0.0,1900-02,MACOS,Safari,North America,Facebook ads,Returning_Visitor,0,0
9524,7.0,6.930186613983792,6,7.878895681243263,65.0,15.378347512338424,-3.912023005428146,2.8842369946851245,1900-12,MACOS,Safari,North America,Affiliate marketing,Returning_Visitor,1,1
9525,0.0,0.0,0,0.0,24.0,11.007421091851818,-4.422848629194137,0.0,1900-05,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
9526,6.0,5.2094428026006945,8,5.964349510948105,28.0,9.66007103933794,-4.135166556742356,4.165118980025089,1900-05,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
9527,0.0,0.0,2,1.407290089619599,81.0,12.370264479362996,-4.017383521085972,0.0,1900-09,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
9529,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-12,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,1,0
9530,6.0,2.1598345578506155,0,0.0,10.0,7.988595808927257,-5.298317366548036,0.0,1900-10,Android,Google Chrome,North America,Bing search,Returning_Visitor,0,0
9531,4.0,4.343302688344769,0,0.0,5.0,7.251650287332319,-2.995732273553991,0.0,1900-12,Windows,Google Chrome,North America,Youtube channel,Returning_Visitor,0,0
9532,0.0,2.1598345578506155,0,0.0,5.0,6.644939813136487,-2.703062659591171,0.0,1900-05,Android,Mozilla Firefox,Asia,Instagram ads,Returning_Visitor,0,0
9533,0.0,0.0,0,0.0,36.0,10.078807551889145,-3.912023005428146,0.0,1900-12,Windows,Google Chrome,Africa,Youtube channel,Returning_Visitor,1,0
9534,8.0,7.106173550931466,0,0.0,15.0,10.19021936392021,-4.3428059215206005,0.0,1900-07,Windows,Internet Explorer,North America,Google search,Returning_Visitor,0,0
9535,0.0,0.0,0,0.0,2.0,9.67867706287735,-1.6094379124341003,0.0,1900-03,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,0
9536,0.0,0.0,5,7.467852734347284,80.0,9.67867706287735,-3.473768074496991,1.8698013463552705,1900-12,Android,Google Chrome,North America,Google search,Returning_Visitor,0,0
9537,0.0,2.1598345578506155,3,0.0,18.0,11.472702418210444,-5.521460917862246,0.0,1900-05,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
9538,0.0,0.0,0,0.0,7.0,8.801106266518829,-3.101092789211817,0.0,1900-11,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
9539,0.0,0.0,0,0.0,2.0,0.0,-1.6094379124341003,0.0,1900-02,MACOS,Safari,Asia,Instagram ads,Returning_Visitor,0,0
9540,0.0,0.0,0,0.0,26.0,12.554162048978094,-5.521460917862246,4.300124969126905,1900-12,MACOS,Safari,North America,Google search,Returning_Visitor,1,1
9541,6.0,5.270383991527316,2,4.956786686415353,230.0,16.57833777341189,-4.3428059215206005,0.0,1900-08,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,1,0
9542,0.0,0.0,0,0.0,6.0,8.464318035069898,-4.422848629194137,0.0,1900-05,MACOS,Google Chrome,Asia,Twitter,Returning_Visitor,0,0
9543,6.0,5.168119802961248,1,3.680104942195954,57.0,12.524743479266608,-4.135166556742356,0.0,1900-11,Windows,Google Chrome,Asia,Google search,Returning_Visitor,0,1
9544,0.0,0.0,0,0.0,9.0,9.160863661878823,-3.036554268074246,0.0,1900-05,Android,Google Chrome,Northern Africa,Instagram ads,Returning_Visitor,0,0
9545,0.0,0.0,0,0.0,15.0,8.298918445232706,-4.605170185988091,0.0,1900-05,MACOS,Safari,North America,Bing search,Returning_Visitor,0,0
9546,0.0,0.0,0,0.0,3.0,0.0,-1.6094379124341003,0.0,1900-05,Windows,Microsoft Edge,Western Europe,Instagram ads,Returning_Visitor,0,0
9547,8.0,7.439786011016106,3,5.423594713879004,48.0,13.795210085796546,-3.473768074496991,0.0,1900-11,MACOS,Google Chrome,North America,Google search,Returning_Visitor,0,1
9548,11.0,2.1598345578506155,6,6.098534364461177,153.0,16.102312579935443,-3.611918412977808,1.1089900089117815,1900-11,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,1
9549,1.0,2.1598345578506155,0,0.0,21.0,10.51956835006661,-4.961845129926823,0.0,1900-12,MACOS,Safari,Northern Africa,Google search,Returning_Visitor,0,0
9550,2.0,3.0945709926284373,0,0.0,14.0,9.641324971664975,-3.4112477175156566,3.7217772818875376,1900-05,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,0,1
9551,4.0,4.978177772923721,4,4.864244299262274,34.0,8.950556327786526,-4.961845129926823,0.0,1900-05,Windows,Google Chrome,Northern Africa,Instagram ads,Returning_Visitor,0,0
9552,0.0,2.1598345578506155,0,0.0,43.0,11.498725978790848,-3.506557897319982,0.0,1900-07,Windows,Google Chrome,South America,Facebook ads,Returning_Visitor,0,0
9553,0.0,4.008321185858752,0,0.0,8.0,3.1163390326858567,-3.611918412977808,0.0,1900-03,Android,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,0,0
9554,4.0,5.060480168528287,0,0.0,13.0,9.568771883453342,-4.268697949366879,0.0,1900-11,Windows,Microsoft Edge,South America,Facebook ads,New_Visitor,0,0
9555,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-11,Android,Google Chrome,South America,Affiliate marketing,Returning_Visitor,0,0
9556,9.0,7.414413324463772,0,0.0,10.0,8.070233804312586,-4.199705077879927,0.0,1900-10,Windows,Microsoft Edge,Africa,Facebook ads,Returning_Visitor,0,1
9557,0.0,0.0,0,0.0,12.0,8.572289244513238,-5.809142990314028,0.0,1900-03,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
