,administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
9145,0.0,0.0,0,0.0,1.0,225.0,0.0333,0.04,0.0,1900-05,Android,Google Chrome,Western Europe,Bing search,Returning_Visitor,1,0
9146,0.0,21.25,1,0.0,76.0,2542.0,0.0131,0.034,53.9,1900-11,Windows,Internet Explorer,North America,Google search,Returning_Visitor,0,0
9147,8.0,194.2,4,144.0,127.0,3660.0,0.0,0.018,0.6,1900-12,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,0,1
9148,1.0,70.0,0,0.0,28.0,1923.0,0.0,0.038,0.0,1900-03,Windows,Mozilla Firefox,Western Europe,Facebook ads,Returning_Visitor,0,0
9149,2.0,32.2,0,0.0,22.0,703.0,0.0051,0.036,59.7,1900-09,Windows,Google Chrome,Asia,Google search,New_Visitor,0,1
9150,0.0,6.6,0,0.0,15.0,1145.0,0.0296,0.047,0.0,1900-05,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
9151,0.0,0.0,0,0.0,4.0,206.0,0.0667,0.089,0.0,1900-05,MACOS,Safari,North America,Instagram ads,Returning_Visitor,0,0
9152,5.0,160.3583333,0,0.0,50.0,1408.0,0.0166,0.039,10.1,1900-09,MACOS,Samsung Internet,Western Europe,Facebook ads,Returning_Visitor,0,0
9153,3.0,18.0,1,0.0,16.0,1198.0,0.0,0.023,59.9,1900-05,MACOS,Safari,North America,Facebook ads,New_Visitor,0,1
9155,1.0,68.2,0,0.0,17.0,389.0,0.0454,0.052,26.6,1900-05,Android,Google Chrome,Eastern Europe,Bing search,Returning_Visitor,1,1
9156,0.0,0.0,0,0.0,5.0,115.0,0.0282,0.06,0.0,1900-06,MACOS,Safari,Western Europe,Facebook ads,Returning_Visitor,1,0
9157,0.0,0.0,0,0.0,33.0,871.0,0.0,0.011,0.0,1900-07,MACOS,Safari,Western Europe,Google search,Returning_Visitor,0,0
9158,2.0,166.0,0,0.0,50.0,1351.0,0.0,0.014,0.0,1900-12,Windows,Google Chrome,North America,Google search,Returning_Visitor,1,0
9159,0.0,0.0,0,0.0,8.0,356.0,0.0,0.05,0.0,1900-11,MACOS,Samsung Internet,Northern Africa,Facebook ads,Returning_Visitor,1,0
9160,0.0,0.0,0,0.0,6.0,112.0,0.0274,0.045,0.0,1900-11,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
9161,0.0,0.0,0,0.0,19.0,537.0,0.02,0.05,0.0,1900-05,Windows,Mozilla Firefox,Eastern Europe,Google search,Returning_Visitor,0,0
9162,6.0,88.1,0,0.0,227.0,8661.0,0.0024,0.02,0.0,1900-09,Windows,Google Chrome,North America,Bing search,Returning_Visitor,0,0
9163,1.0,16.0,0,0.0,16.0,841.0,0.0,0.005,31.7,1900-03,MACOS,Safari,North America,Google search,New_Visitor,0,1
9164,0.0,0.0,0,0.0,20.0,1358.0,0.0,0.006,0.0,1900-12,Windows,Google Chrome,Western Europe,Google search,New_Visitor,0,0
9165,3.0,40.45,1,2.0,8.0,110.0,0.0,0.025,0.0,1900-09,Windows,Google Chrome,Africa,Google search,New_Visitor,1,0
9166,4.0,59.0,0,0.0,20.0,1063.0,0.0,0.019,34.6,1900-11,MACOS,Safari,Northern Africa,Youtube ads,Returning_Visitor,0,1
9167,5.0,76.6,0,0.0,17.0,208.0,0.0233,0.046,0.0,1900-03,MACOS,Safari,Southern Africa,Instagram ads,Returning_Visitor,1,0
9168,0.0,0.0,0,0.0,16.0,535.0,0.0212,0.038,0.0,1900-05,Windows,Google Chrome,Asia,Twitter,Returning_Visitor,0,0
9169,0.0,25.0,0,0.0,46.0,1027.0,0.0,0.008,0.0,1900-06,Windows,Mozilla Firefox,Asia,Facebook ads,Returning_Visitor,0,0
9170,0.0,0.0,0,0.0,13.0,629.0,0.0464,0.066,0.0,1900-06,MACOS,Safari,Western Europe,Facebook ads,Returning_Visitor,0,0
9171,0.0,0.0,0,0.0,2.0,91.0,0.0,0.1,0.0,1900-05,Windows,Google Chrome,North America,Bing search,Returning_Visitor,0,0
9172,0.0,0.0,0,0.0,4.0,87.0,0.0,0.1,0.0,1900-05,Windows,Google Chrome,North America,Bing search,Returning_Visitor,0,0
9173,0.0,0.0,0,0.0,30.0,416.0,0.0045,0.025,0.0,1900-07,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
9174,0.0,53.5,0,0.0,1.0,1576.0,0.005,0.013,0.0,1900-11,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,1
9175,4.0,56.5,0,0.0,38.0,444.0,0.0112,0.021,8.4,1900-05,Windows,Mozilla Firefox,Africa,Instagram ads,Returning_Visitor,0,0
9176,0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,1900-02,Android,Android,South America,Facebook ads,Returning_Visitor,0,0
9177,0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,1900-12,Windows,Google Chrome,Northern Africa,Tik Tok ads,Returning_Visitor,0,0
9178,9.0,132.625,1,22.5,22.0,1144.0,0.0153,0.019,13.7,1900-05,Windows,Google Chrome,Northern Africa,Google search,Returning_Visitor,0,0
9179,0.0,0.0,0,0.0,3.0,75.0,0.0,0.05,0.0,1900-11,MACOS,Google Chrome,South America,Google search,Returning_Visitor,1,0
9180,0.0,0.0,0,0.0,46.0,1120.0,0.0,0.0,0.0,1900-11,Windows,Mozilla Firefox,Northern Africa,Google search,New_Visitor,0,0
9181,3.0,6.6,0,0.0,9.0,116.0,0.0,0.011,0.0,1900-12,MACOS,Safari,North America,Youtube channel,New_Visitor,0,0
9182,0.0,0.0,0,0.0,41.0,599.0,0.0081,0.021,76.1,1900-12,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
9183,0.0,0.0,0,0.0,20.0,960.0,0.0,0.013,0.0,1900-11,Windows,Microsoft Edge,North America,Direct Traffic,New_Visitor,1,1
9184,0.0,0.0,0,0.0,18.0,585.0,0.0,0.014,0.0,1900-10,Windows,Google Chrome,Eastern Europe,Google search,New_Visitor,0,0
9185,0.0,76.21666667,1,22.5,141.0,6311.0,0.0025,0.026,0.1,1900-11,MACOS,Google Chrome,North America,Affiliate marketing,Returning_Visitor,1,1
9186,2.0,23.1,1,51.2,3.0,21.0,0.0,0.05,0.0,1900-10,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,0,0
9187,5.0,114.9,3,21.5,41.0,2928.0,0.0073,0.023,29.6,1900-07,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,1,0
9188,0.0,0.0,0,0.0,44.0,1016.0,0.0057,0.038,0.0,1900-11,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
9189,0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,1900-06,Windows,Mozilla Firefox,Western Europe,Facebook ads,Returning_Visitor,0,0
9190,5.0,44.5,0,0.0,45.0,1068.0,0.0,0.009,51.0,1900-05,Windows,Google Chrome,South America,Google search,Returning_Visitor,0,1
9191,0.0,0.0,0,0.0,17.0,235.0,0.0335,0.088,0.0,1900-05,Windows,Google Chrome,North America,Twitter,Returning_Visitor,0,0
9192,0.0,0.0,0,0.0,16.0,249.0,0.0,0.018,0.0,1900-03,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,1,0
9193,0.0,0.0,0,0.0,5.0,142.0,0.0,0.067,0.0,1900-05,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,0,0
9194,4.0,30.0,0,0.0,7.0,72.0,0.025,0.056,0.0,1900-05,Windows,Google Chrome,Asia,Bing search,Returning_Visitor,0,0
9195,0.0,0.0,0,0.0,26.0,1100.0,0.0084,0.048,0.0,1900-11,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,0,0
9196,1.0,76.2,0,0.0,22.0,329.0,0.016,0.037,0.0,1900-09,Windows,Google Chrome,South America,Facebook ads,Returning_Visitor,0,0
9197,0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,1900-11,Windows,Google Chrome,Africa,Google search,Returning_Visitor,0,0
9198,6.0,54.0,0,0.0,27.0,1345.0,0.0,0.021,4.7,1900-05,Windows,Google Chrome,Western Europe,Facebook ads,New_Visitor,0,1
9199,7.0,106.735,0,0.0,171.0,6640.0,0.0,0.014,52.5,1900-12,iOS,Safari,Western Europe,Google search,Returning_Visitor,0,1
9200,2.0,83.875,0,0.0,87.0,1705.0,0.0058,0.047,0.0,1900-11,Windows,Google Chrome,South America,Facebook ads,Returning_Visitor,0,0
9201,3.0,62.25,0,0.0,10.0,297.0,0.0,0.012,0.0,1900-11,Windows,Google Chrome,Eastern Europe,Google search,New_Visitor,0,0
9202,10.0,197.9445714,3,11.8,176.0,6363.0,0.0032,0.024,0.0,1900-09,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,0
9203,2.0,6.6,0,0.0,90.0,1706.0,0.0124,0.019,0.0,1900-05,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
9204,0.0,6.6,0,0.0,4.0,474.0,0.0,0.033,0.0,1900-12,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
9205,0.0,0.0,0,0.0,6.0,236.0,0.0,0.015,16.2,1900-09,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,0,1
9206,0.0,0.0,0,0.0,18.0,606.0,0.0038,0.021,10.2,1900-05,Windows,Google Chrome,Southern Africa,Bing search,Returning_Visitor,0,0
9207,8.0,143.0,0,0.0,21.0,773.0,0.0148,0.028,14.1,1900-05,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,0,1
9208,1.0,287.0,0,0.0,31.0,3081.0,0.0111,0.019,24.8,1900-11,Android,Google Chrome,North America,Google search,Returning_Visitor,0,1
9209,0.0,0.0,0,0.0,12.0,1216.0,0.0,0.02,0.0,1900-12,Windows,Google Chrome,Africa,Google search,New_Visitor,0,0
9210,2.0,21.56666667,0,0.0,49.0,762.0,0.0054,0.014,35.8,1900-12,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,0,1
9211,2.0,37.4,0,0.0,19.0,748.0,0.0191,0.066,0.0,1900-10,Windows,Google Chrome,Oceania,Facebook ads,Returning_Visitor,0,0
9212,3.0,152.0,0,0.0,53.0,1096.0,0.0163,0.037,0.0,1900-05,Android,Google Chrome,Oceania,Bing search,Returning_Visitor,1,0
9213,0.0,0.0,0,0.0,8.0,480.0,0.0,0.029,0.0,1900-05,Android,Google Chrome,North America,Twitter,Returning_Visitor,0,0
9214,7.0,6.6,0,0.0,25.0,1296.0,0.0,0.003,32.9,1900-05,Windows,Google Chrome,North America,Google search,New_Visitor,0,0
9215,11.0,156.7583333,0,0.0,81.0,2954.0,0.0031,0.012,17.6,1900-05,iOS,Safari,South America,Instagram ads,Returning_Visitor,0,1
9216,1.0,6.6,2,477.3333333,61.0,1882.0,0.0051,0.015,0.0,1900-12,MACOS,Safari,North America,Google search,Returning_Visitor,0,0
9217,0.0,0.0,5,117.3333333,33.0,964.0,0.0223,0.056,5.4,1900-07,Android,Android,North America,Facebook ads,Returning_Visitor,1,1
9218,7.0,230.5,0,0.0,24.0,1951.0,0.0,0.008,112.0,1900-11,Windows,Microsoft Edge,Oceania,Google search,Returning_Visitor,1,1
9219,0.0,0.0,0,0.0,4.0,0.0,0.2,0.2,0.0,1900-02,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
9220,0.0,6.6,0,0.0,1.0,0.0,0.2,0.2,0.0,1900-05,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,1,0
9221,0.0,6.6,0,0.0,2.0,71.0,0.0667,0.113,0.0,1900-05,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
9222,2.0,3.0,0,0.0,44.0,1019.0,0.0,0.01,0.0,1900-03,iOS,Safari,North America,Facebook ads,Returning_Visitor,0,0
9223,9.0,256.3133333,1,57.0,97.0,1537.0,0.0018,0.013,4.5,1900-05,Android,Google Chrome,North America,Bing search,Returning_Visitor,0,0
9224,0.0,6.6,0,0.0,3.0,228.0,0.12,0.156,0.0,1900-05,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
9225,3.0,6.6,0,0.0,17.0,234.0,0.0012,0.019,0.0,1900-03,MACOS,Samsung Internet,South America,Facebook ads,Returning_Visitor,0,0
9226,2.0,38.25,0,0.0,7.0,168.0,0.0,0.031,0.0,1900-11,Windows,Google Chrome,North America,Youtube channel,New_Visitor,0,0
9227,0.0,0.0,0,0.0,1.0,216.0,0.0,0.1,0.0,1900-03,MACOS,Safari,North America,Instagram ads,Returning_Visitor,0,0
9228,0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,1900-11,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
9229,0.0,0.0,0,0.0,27.0,386.0,0.004,0.026,0.0,1900-11,MACOS,Safari,Western Europe,Google search,New_Visitor,0,0
9230,0.0,0.0,0,0.0,1.0,15.0,0.0,0.1,0.0,1900-12,Windows,Google Chrome,North America,Google search,New_Visitor,0,0
9231,5.0,42.75,0,0.0,11.0,587.0,0.0,0.005,0.0,1900-11,Windows,Mozilla Firefox,North America,Youtube channel,New_Visitor,0,0
9232,4.0,161.1666667,0,0.0,77.0,4706.0,0.0073,0.027,4.4,1900-05,Windows,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,0,0
9233,0.0,6.6,0,0.0,1.0,0.0,0.2,0.2,0.0,1900-03,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,0,0
9234,0.0,0.0,0,0.0,15.0,176.0,0.0,0.047,0.0,1900-12,Windows,Google Chrome,Eastern Europe,Google search,New_Visitor,0,0
9235,8.0,1818.4,1,0.0,30.0,1478.0,0.0133,0.035,0.0,1900-05,Android,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,0,0
9236,0.0,0.0,0,0.0,6.0,607.0,0.0,0.047,0.0,1900-02,Windows,Google Chrome,Northern Africa,Instagram ads,Returning_Visitor,0,0
9237,7.0,94.6,5,165.8333333,291.0,589.0,0.0043,0.023,0.0,1900-11,Windows,Google Chrome,Eastern Europe,Google search,Returning_Visitor,0,0
9238,13.0,112.2307143,7,807.5,61.0,1717.0,0.0127,0.019,17.1,1900-05,Android,Google Chrome,Asia,Youtube ads,Returning_Visitor,0,1
9239,0.0,0.0,0,0.0,25.0,790.0,0.0118,0.06,0.0,1900-05,Windows,Internet Explorer,Western Europe,Instagram ads,Returning_Visitor,0,0
9240,4.0,230.25,0,0.0,7.0,545.0,0.0167,0.02,0.0,1900-12,MACOS,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
9241,0.0,0.0,0,0.0,4.0,12.0,0.15,0.15,0.0,1900-07,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,1,0
9242,0.0,0.0,0,0.0,23.0,2486.0,0.0229,0.043,0.0,1900-05,Android,Google Chrome,Asia,Facebook ads,Returning_Visitor,1,0
9243,0.0,0.0,0,0.0,2.0,57.0,0.1,0.12,0.0,1900-11,Android,Google Chrome,Southern Africa,Facebook ads,Returning_Visitor,1,0
9244,10.0,168.4,0,0.0,1.0,597.0,0.0043,0.022,0.0,1900-08,Windows,Google Chrome,Oceania,Google search,Returning_Visitor,0,0
9245,2.0,27.6,0,0.0,35.0,634.0,0.0,0.007,0.0,1900-07,Windows,Google Chrome,Africa,Google search,New_Visitor,0,1
9246,0.0,0.0,0,0.0,13.0,1320.0,0.0233,0.05,0.0,1900-10,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
9247,3.0,105.0,1,3.0,45.0,4419.0,0.0247,0.034,0.0,1900-05,Windows,Internet Explorer,Eastern Europe,Bing search,Returning_Visitor,0,0
9248,0.0,0.0,0,0.0,6.0,520.0,0.0,0.023,0.0,1900-11,Android,Google Chrome,North America,Youtube ads,New_Visitor,0,0
9249,0.0,0.0,0,0.0,4.0,198.0,0.0,0.04,0.0,1900-07,Android,Google Chrome,Northern Africa,Instagram ads,Returning_Visitor,0,0
9250,0.0,104.0,0,0.0,42.0,1167.0,0.0051,0.012,0.0,1900-11,MACOS,Safari,North America,Affiliate marketing,Returning_Visitor,1,0
9251,0.0,0.0,0,0.0,24.0,472.0,0.0,0.009,0.0,1900-12,Windows,Microsoft Edge,North America,Google search,Returning_Visitor,0,0
9252,0.0,6.6,0,0.0,1.0,4301.0,0.0147,0.03,0.0,1900-11,Windows,Internet Explorer,North America,Facebook ads,Returning_Visitor,1,0
9253,0.0,0.0,0,0.0,2.0,71.0,0.0,0.05,0.0,1900-02,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
9254,0.0,0.0,0,0.0,8.0,158.0,0.0,0.09,0.0,1900-03,Windows,Google Chrome,South America,Direct Traffic,Returning_Visitor,0,0
9255,1.0,6.6,0,0.0,31.0,1021.0,0.0,0.019,22.2,1900-12,Windows,Google Chrome,Eastern Europe,Google search,Returning_Visitor,1,1
9256,0.0,6.6,0,0.0,6.0,28.0,0.0,0.067,0.0,1900-10,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
9257,0.0,0.0,0,0.0,9.0,566.0,0.0,0.05,0.0,1900-03,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
9258,4.0,28.5,0,0.0,15.0,333.0,0.0,0.005,0.0,1900-05,MACOS,Samsung Internet,North America,Direct Traffic,Returning_Visitor,1,0
9259,8.0,283.3333333,0,0.0,28.0,1223.0,0.0,0.002,89.0,1900-11,Windows,Google Chrome,Asia,Google search,Returning_Visitor,0,0
9260,0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,1900-11,Windows,Google Chrome,Northern Africa,Facebook ads,Returning_Visitor,0,0
9261,0.0,0.0,1,197.0,31.0,780.0,0.0073,0.071,0.0,1900-11,Windows,Google Chrome,South America,Instagram ads,Returning_Visitor,0,0
9262,0.0,0.0,0,0.0,6.0,321.0,0.0,0.017,28.2,1900-11,MACOS,Safari,Northern Africa,Google search,Returning_Visitor,1,1
9263,1.0,16.0,0,0.0,5.0,73.0,0.17,0.18,0.0,1900-05,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
9264,5.0,92.1,0,0.0,8.0,204.0,0.0,0.01,46.7,1900-10,MACOS,Google Chrome,Western Europe,Google search,New_Visitor,1,0
9265,2.0,70.25,0,0.0,41.0,3971.0,0.0056,0.023,0.0,1900-11,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
9266,3.0,48.4,0,0.0,32.0,1391.0,0.0117,0.013,14.3,1900-11,MACOS,Safari,North America,Instagram ads,Returning_Visitor,1,1
9267,0.0,0.0,3,1827.8333333,10.0,304.0,0.0,0.036,0.0,1900-11,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
9268,0.0,0.0,0,0.0,2.0,0.0,0.2,0.2,0.0,1900-03,MACOS,Safari,Africa,Instagram ads,Returning_Visitor,0,0
9269,1.0,11.0,0,0.0,14.0,485.0,0.0174,0.033,0.0,1900-11,MACOS,Safari,North America,Instagram ads,Returning_Visitor,0,0
9270,0.0,0.0,0,0.0,29.0,871.0,0.0344,0.068,0.0,1900-05,MACOS,Safari,North America,Facebook ads,Returning_Visitor,1,0
9271,0.0,6.6,0,0.0,18.0,441.0,0.0769,0.098,0.0,1900-11,Android,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,0,0
9272,0.0,0.0,0,0.0,22.0,523.0,0.0,0.018,0.0,1900-11,Windows,Google Chrome,North America,Youtube channel,New_Visitor,1,0
9273,8.0,391.4333333,1,88.5,27.0,675.0,0.0,0.009,26.9,1900-03,Windows,Google Chrome,Northern Africa,Affiliate marketing,Returning_Visitor,0,1
9274,2.0,50.5,0,0.0,9.0,1071.0,0.0,0.016,0.0,1900-03,MACOS,Google Chrome,Southern Africa,Affiliate marketing,Returning_Visitor,0,0
9275,0.0,0.0,0,0.0,34.0,589.0,0.0054,0.011,0.0,1900-11,Android,Google Chrome,Asia,Facebook ads,Returning_Visitor,0,0
9276,0.0,4.0,0,0.0,7.0,87.0,0.0,0.044,0.0,1900-11,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
9277,1.0,231.0,0,0.0,8.0,190.0,0.0,0.029,0.0,1900-05,MACOS,Safari,North America,Bing search,New_Visitor,0,0
9278,15.0,152.8754596,4,295.0,176.0,4492.0,0.0001,0.012,2.6,1900-05,Windows,Google Chrome,Western Europe,Bing search,Returning_Visitor,0,0
9279,5.0,81.0,0,0.0,368.0,11968.0,0.0107,0.029,3.5,1900-05,Windows,Google Chrome,South America,Bing search,Returning_Visitor,0,0
9280,0.0,0.0,1,0.0,62.0,1587.0,0.0,0.024,7.8,1900-12,Windows,Mozilla Firefox,Western Europe,Direct Traffic,Returning_Visitor,0,1
9281,0.0,0.0,0,0.0,11.0,228.0,0.12,0.147,0.0,1900-05,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,0,0
9282,6.0,238.5,0,0.0,16.0,854.0,0.0946,0.075,0.0,1900-05,Windows,Google Chrome,South America,Instagram ads,Returning_Visitor,0,0
9283,2.0,89.4,5,1175.2,231.0,7288.0,0.0106,0.034,3.2,1900-09,Windows,Microsoft Edge,Western Europe,Instagram ads,Returning_Visitor,0,1
9284,6.0,71.13333333,0,0.0,56.0,3022.0,0.0167,0.039,0.0,1900-09,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,0,0
9285,5.0,31.0,0,0.0,3.0,72.0,0.0,0.02,0.0,1900-11,MACOS,Safari,Western Europe,Youtube channel,New_Visitor,0,0
9286,2.0,69.5,0,0.0,4.0,249.0,0.0133,0.04,0.0,1900-11,Android,Google Chrome,Northern Africa,Instagram ads,Returning_Visitor,0,0
9287,0.0,0.0,0,0.0,4.0,629.0,0.0,0.025,0.0,1900-05,Android,Google Chrome,Oceania,Bing search,Returning_Visitor,1,0
9288,9.0,84.88833333,1,2.0,162.0,8435.0,0.0,0.004,1.6,1900-05,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,1,1
9289,5.0,120.5,0,0.0,86.0,4177.0,0.0055,0.041,0.0,1900-05,Windows,Internet Explorer,Asia,Bing search,Returning_Visitor,0,0
9290,6.0,162.425,0,0.0,20.0,1166.0,0.0,0.013,25.2,1900-12,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,1
9291,1.0,9.0,1,68.0,35.0,1703.0,0.0,0.011,0.0,1900-11,Windows,Google Chrome,North America,Youtube channel,New_Visitor,0,0
9292,1.0,22.0,0,0.0,77.0,1872.0,0.003,0.003,0.0,1900-12,MACOS,Safari,Asia,Youtube channel,Returning_Visitor,1,0
9293,6.0,53.2,0,0.0,51.0,831.0,0.0152,0.037,8.5,1900-07,Windows,Google Chrome,Asia,Facebook ads,Returning_Visitor,0,1
9294,3.0,32.5,0,0.0,22.0,598.0,0.0,0.007,0.0,1900-05,Windows,Mozilla Firefox,Western Europe,Bing search,New_Visitor,0,0
9295,1.0,9.5,2,120.25,65.0,2878.0,0.0057,0.024,0.0,1900-12,Windows,Google Chrome,Asia,Google search,Returning_Visitor,0,0
9296,1.0,150.4,1,59.4,98.0,2178.0,0.0255,0.037,0.0,1900-07,Android,Google Chrome,Oceania,Instagram ads,Returning_Visitor,0,0
9297,4.0,299.0,0,0.0,15.0,424.0,0.0206,0.041,0.0,1900-09,MACOS,Safari,Northern Africa,Instagram Page,Returning_Visitor,0,0
9298,0.0,0.0,0,0.0,7.0,1217.0,0.0,0.022,0.0,1900-12,MACOS,Safari,North America,Youtube channel,New_Visitor,1,0
9299,0.0,170.35,3,155.0,166.0,5412.0,0.0,0.006,4.3,1900-05,Windows,Google Chrome,South America,Twitter,Returning_Visitor,0,0
9300,0.0,0.0,0,0.0,3.0,41.0,0.0,0.067,0.0,1900-02,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
9301,0.0,0.0,0,0.0,3.0,589.0,0.0,0.067,0.0,1900-03,MACOS,Safari,Western Europe,Google search,Returning_Visitor,0,0
9302,0.0,0.0,0,0.0,10.0,296.0,0.0167,0.01,0.0,1900-11,Android,Google Chrome,Asia,Facebook ads,Returning_Visitor,0,0
9303,2.0,33.0,0,0.0,46.0,1855.0,0.0,0.007,8.2,1900-05,Windows,Google Chrome,Western Europe,Bing search,Returning_Visitor,0,0
9304,5.0,87.25,7,423.5,6.0,1050.0,0.0122,0.033,8.3,1900-11,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,0,1
9305,2.0,85.33333333,1,17.0,17.0,366.0,0.0075,0.017,0.5,1900-09,MACOS,Safari,Asia,Bing search,Returning_Visitor,0,1
9306,0.0,0.0,0,0.0,18.0,410.0,0.0,0.017,0.0,1900-05,Android,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,0,0
9307,1.0,15.0,0,0.0,17.0,1640.0,0.0,0.015,86.5,1900-11,Windows,Google Chrome,Oceania,Google search,Returning_Visitor,0,1
9308,7.0,145.0416667,3,42.5,126.0,6703.0,0.0061,0.02,7.6,1900-10,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
9309,0.0,0.0,1,23.0,41.0,3896.0,0.017,0.023,0.0,1900-11,Windows,Google Chrome,North America,Google search,Returning_Visitor,1,0
9310,1.0,45.16666667,0,0.0,42.0,4254.0,0.0028,0.018,0.0,1900-12,Windows,Opera,Africa,Google search,Returning_Visitor,0,0
9311,0.0,0.0,0,0.0,17.0,367.0,0.0098,0.041,0.0,1900-02,iOS,Safari,North America,Twitter,Returning_Visitor,0,0
9312,3.0,177.0,0,0.0,4.0,82.0,0.0276,0.042,0.0,1900-05,Android,Google Chrome,Africa,Youtube ads,Returning_Visitor,0,0
9313,0.0,0.0,0,0.0,12.0,539.0,0.0,0.011,0.0,1900-03,Android,Google Chrome,South America,Google search,Returning_Visitor,0,0
9314,2.0,325.7,0,0.0,39.0,1251.0,0.0,0.007,0.0,1900-12,Windows,Google Chrome,Southern Africa,Google search,New_Visitor,0,0
9315,0.0,0.0,0,0.0,115.0,3114.0,0.0039,0.018,0.0,1900-11,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
9316,6.0,72.75,3,51.1,36.0,1259.0,0.0395,0.027,25.9,1900-07,Android,Google Chrome,South America,Bing search,Returning_Visitor,1,1
9317,0.0,0.0,0,0.0,2.0,40.0,0.0,0.033,0.0,1900-12,Windows,Microsoft Edge,Western Europe,Affiliate marketing,Returning_Visitor,1,0
9318,0.0,0.0,0,0.0,42.0,594.0,0.0,0.067,0.0,1900-12,iOS,Google Chrome,South America,Facebook ads,Returning_Visitor,0,0
9319,0.0,0.0,0,0.0,2.0,0.0,0.2,0.2,0.0,1900-05,Windows,Google Chrome,Western Europe,Bing search,Returning_Visitor,0,0
9320,0.0,0.0,0,0.0,25.0,610.0,0.0,0.011,43.9,1900-03,Windows,Google Chrome,Western Europe,Google search,New_Visitor,1,1
9321,0.0,0.0,0,0.0,1.0,0.0,0.1,0.167,0.0,1900-11,MACOS,Safari,North America,Google search,Returning_Visitor,0,0
9322,2.0,48.5,0,0.0,18.0,605.0,0.0,0.02,0.0,1900-03,MACOS,Safari,Northern Africa,Google search,Returning_Visitor,0,0
9323,0.0,0.0,0,0.0,14.0,283.0,0.0125,0.039,0.0,1900-05,MACOS,Safari,North America,Bing search,Returning_Visitor,0,0
9324,1.0,19.0,2,55.0,30.0,1535.0,0.0,0.021,56.4,1900-05,Windows,Mozilla Firefox,Eastern Europe,Bing search,New_Visitor,0,1
9325,0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,1900-03,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
9326,0.0,0.0,0,0.0,19.0,454.0,0.0,0.021,0.0,1900-05,Windows,Google Chrome,North America,Twitter,Returning_Visitor,0,0
