,administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
9124,0,0.0,0,0.0,8,304.0,0.0182,0.061,0.0,3,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
9125,2,72.0,0,0.0,31,574.0,0.0,0.005,0.0,3,Windows,Google Chrome,Southern Africa,Google search,New_Visitor,0,0
9126,0,0.0,0,0.0,7,270.0,0.0,0.019,0.0,5,iOS,Microsoft Edge,Western Europe,Google search,Returning_Visitor,1,0
9127,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,5,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,0,0
9128,1,113.0,0,0.0,7,942.0,0.0,0.007,18.0,5,MACOS,Microsoft Edge,North America,Google search,New_Visitor,1,1
9129,0,500.0,0,0.0,1,243.0,0.0,0.029,0.0,11,Android,Google Chrome,Southern Africa,Google search,Returning_Visitor,0,0
9130,0,0.0,0,0.0,16,1245.0,0.0,0.053,0.0,12,ChromeOS,Sogou Explorer,Northern Africa,Tik Tok ads,Returning_Visitor,0,0
9131,1,12.66666667,0,0.0,197,4770.0,0.0164,0.02,0.0,11,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
9132,0,0.0,0,0.0,7,238.0,0.0,0.054,0.0,5,Windows,Google Chrome,North America,Bing search,Returning_Visitor,0,0
9133,0,654.8,0,0.0,86,2833.0,0.0012,0.015,0.0,11,Windows,Google Chrome,Northern Africa,Affiliate marketing,Returning_Visitor,0,0
9134,0,0.0,0,0.0,3,28.0,0.1,0.125,0.0,8,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
9135,5,90.9,1,164.0,1,593.0,0.0,0.008,0.0,6,Windows,Google Chrome,North America,Google search,New_Visitor,0,0
9136,0,0.0,0,0.0,22,640.0,0.0267,0.04,0.0,12,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,0,0
9137,0,0.0,0,0.0,23,219.0,0.0,0.022,0.0,11,MACOS,Safari,Southern Africa,Affiliate marketing,Returning_Visitor,1,1
9138,0,0.0,0,0.0,22,821.0,0.0,0.067,0.0,11,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
9139,3,5.0,0,0.0,0,8.0,0.0,0.067,0.0,3,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,0
9140,10,232.35,0,0.0,1,108.0,0.0,0.067,0.0,9,MACOS,Safari,North America,Instagram ads,Returning_Visitor,0,0
9141,0,0.0,0,0.0,4,71.0,0.04,0.08,0.0,11,Android,Google Chrome,Western Europe,Direct Traffic,Returning_Visitor,0,0
9142,0,0.0,0,0.0,10,127.0,0.0,0.028,0.0,7,Windows,Google Chrome,Western Europe,Bing search,Returning_Visitor,0,0
9143,2,149.5,0,0.0,7,1252.0,0.0135,0.044,0.0,11,Android,Google Chrome,Africa,Google search,Returning_Visitor,0,0
9144,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,5,MACOS,Safari,Asia,Instagram ads,Returning_Visitor,0,0
9145,0,0.0,0,0.0,1,225.0,0.0333,0.04,0.0,5,Android,Google Chrome,Western Europe,Bing search,Returning_Visitor,1,0
9146,0,21.25,1,0.0,76,2542.0,0.0131,0.034,53.9,11,Windows,Internet Explorer,North America,Google search,Returning_Visitor,0,0
9147,8,194.2,4,144.0,127,3660.0,0.0,0.018,0.6,12,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,0,1
9148,1,70.0,0,0.0,28,1923.0,0.0,0.038,0.0,3,Windows,Mozilla Firefox,Western Europe,Facebook ads,Returning_Visitor,0,0
9149,2,32.2,0,0.0,22,703.0,0.0051,0.036,59.7,9,Windows,Google Chrome,Asia,Google search,New_Visitor,0,1
9150,0,6.0,0,0.0,15,1145.0,0.0296,0.047,0.0,5,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
9151,0,0.0,0,0.0,4,206.0,0.0667,0.089,0.0,5,MACOS,Safari,North America,Instagram ads,Returning_Visitor,0,0
9152,5,160.3583333,0,0.0,50,1408.0,0.0166,0.039,10.1,9,MACOS,Samsung Internet,Western Europe,Facebook ads,Returning_Visitor,0,0
9153,3,18.0,1,0.0,16,1198.0,0.0,0.023,59.9,5,MACOS,Safari,North America,Facebook ads,New_Visitor,0,1
9154,0,0.0,2,660.5,2,0.0,0.0,0.033,0.0,11,MACOS,Google Chrome,North America,Affiliate marketing,Other,0,0
9155,1,68.2,0,0.0,17,389.0,0.0454,0.052,26.6,5,Android,Google Chrome,Eastern Europe,Bing search,Returning_Visitor,1,1
9156,0,0.0,0,0.0,5,115.0,0.0282,0.06,0.0,6,MACOS,Safari,Western Europe,Facebook ads,Returning_Visitor,1,0
9157,0,0.0,0,0.0,33,871.0,0.0,0.011,0.0,7,MACOS,Safari,Western Europe,Google search,Returning_Visitor,0,0
9158,2,166.0,0,0.0,50,1351.0,0.0,0.014,0.0,12,Windows,Google Chrome,North America,Google search,Returning_Visitor,1,0
9159,0,0.0,0,0.0,8,356.0,0.0,0.05,0.0,11,MACOS,Samsung Internet,Northern Africa,Facebook ads,Returning_Visitor,1,0
9160,0,0.0,0,0.0,6,112.0,0.0274,0.045,0.0,11,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
9161,0,0.0,0,0.0,19,537.0,0.02,0.05,0.0,5,Windows,Mozilla Firefox,Eastern Europe,Google search,Returning_Visitor,0,0
9162,6,88.1,0,0.0,227,8661.0,0.0024,0.02,0.0,9,Windows,Google Chrome,North America,Bing search,Returning_Visitor,0,0
9163,1,16.0,0,0.0,16,841.0,0.0,0.005,31.7,3,MACOS,Safari,North America,Google search,New_Visitor,0,1
9164,0,0.0,0,0.0,20,1358.0,0.0,0.006,0.0,12,Windows,Google Chrome,Western Europe,Google search,New_Visitor,0,0
9165,3,40.45,1,2.0,8,110.0,0.0,0.025,0.0,9,Windows,Google Chrome,Africa,Google search,New_Visitor,1,0
9166,4,59.0,0,0.0,20,1063.0,0.0,0.019,34.6,11,MACOS,Safari,Northern Africa,Youtube ads,Returning_Visitor,0,1
9167,5,76.6,0,0.0,17,208.0,0.0233,0.046,0.0,3,MACOS,Safari,Southern Africa,Instagram ads,Returning_Visitor,1,0
9168,0,0.0,0,0.0,16,535.0,0.0212,0.038,0.0,5,Windows,Google Chrome,Asia,Twitter,Returning_Visitor,0,0
9169,0,25.0,0,0.0,46,1027.0,0.0,0.008,0.0,6,Windows,Mozilla Firefox,Asia,Facebook ads,Returning_Visitor,0,0
9170,0,0.0,0,0.0,13,629.0,0.0464,0.066,0.0,6,MACOS,Safari,Western Europe,Facebook ads,Returning_Visitor,0,0
9171,0,0.0,0,0.0,2,91.0,0.0,0.1,0.0,5,Windows,Google Chrome,North America,Bing search,Returning_Visitor,0,0
9172,0,0.0,0,0.0,4,87.0,0.0,0.1,0.0,5,Windows,Google Chrome,North America,Bing search,Returning_Visitor,0,0
9173,0,0.0,0,0.0,30,416.0,0.0045,0.025,0.0,7,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
9174,0,53.5,0,0.0,1,1576.0,0.005,0.013,0.0,11,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,1
9175,4,56.5,0,0.0,38,444.0,0.0112,0.021,8.4,5,Windows,Mozilla Firefox,Africa,Instagram ads,Returning_Visitor,0,0
9176,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,2,Android,Android,South America,Facebook ads,Returning_Visitor,0,0
9177,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,12,Windows,Google Chrome,Northern Africa,Tik Tok ads,Returning_Visitor,0,0
9178,9,132.625,1,22.5,22,1144.0,0.0153,0.019,13.7,5,Windows,Google Chrome,Northern Africa,Google search,Returning_Visitor,0,0
9179,0,0.0,0,0.0,3,75.0,0.0,0.05,0.0,11,MACOS,Google Chrome,South America,Google search,Returning_Visitor,1,0
9180,0,0.0,0,0.0,46,1120.0,0.0,0.0,0.0,11,Windows,Mozilla Firefox,Northern Africa,Google search,New_Visitor,0,0
9181,3,6.0,0,0.0,9,116.0,0.0,0.011,0.0,12,MACOS,Safari,North America,Youtube channel,New_Visitor,0,0
9182,0,0.0,0,0.0,41,599.0,0.0081,0.021,76.1,12,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
9183,0,0.0,0,0.0,20,960.0,0.0,0.013,0.0,11,Windows,Microsoft Edge,North America,Direct Traffic,New_Visitor,1,1
9184,0,0.0,0,0.0,18,585.0,0.0,0.014,0.0,10,Windows,Google Chrome,Eastern Europe,Google search,New_Visitor,0,0
9185,0,76.21666667,1,22.5,141,6311.0,0.0025,0.026,0.1,11,MACOS,Google Chrome,North America,Affiliate marketing,Returning_Visitor,1,1
9186,2,23.1,1,51.2,3,21.0,0.0,0.05,0.0,10,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,0,0
9187,5,114.9,3,21.5,41,2928.0,0.0073,0.023,29.6,7,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,1,0
9188,0,0.0,0,0.0,44,1016.0,0.0057,0.038,0.0,11,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
9189,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,6,Windows,Mozilla Firefox,Western Europe,Facebook ads,Returning_Visitor,0,0
9190,5,44.5,0,0.0,45,1068.0,0.0,0.009,51.0,5,Windows,Google Chrome,South America,Google search,Returning_Visitor,0,1
9191,0,0.0,0,0.0,17,235.0,0.0335,0.088,0.0,5,Windows,Google Chrome,North America,Twitter,Returning_Visitor,0,0
9192,0,0.0,0,0.0,16,249.0,0.0,0.018,0.0,3,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,1,0
9193,0,0.0,0,0.0,5,142.0,0.0,0.067,0.0,5,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,0,0
9194,4,30.0,0,0.0,7,72.0,0.025,0.056,0.0,5,Windows,Google Chrome,Asia,Bing search,Returning_Visitor,0,0
9195,0,0.0,0,0.0,26,1100.0,0.0084,0.048,0.0,11,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,0,0
9196,1,76.2,0,0.0,22,329.0,0.016,0.037,0.0,9,Windows,Google Chrome,South America,Facebook ads,Returning_Visitor,0,0
9197,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,11,Windows,Google Chrome,Africa,Google search,Returning_Visitor,0,0
9198,6,54.0,0,0.0,27,1345.0,0.0,0.021,4.7,5,Windows,Google Chrome,Western Europe,Facebook ads,New_Visitor,0,1
9199,7,106.735,0,0.0,171,6640.0,0.0,0.014,52.5,12,iOS,Safari,Western Europe,Google search,Returning_Visitor,0,1
9200,2,83.875,0,0.0,87,1705.0,0.0058,0.047,0.0,11,Windows,Google Chrome,South America,Facebook ads,Returning_Visitor,0,0
9201,3,62.25,0,0.0,10,297.0,0.0,0.012,0.0,11,Windows,Google Chrome,Eastern Europe,Google search,New_Visitor,0,0
9202,10,197.9445714,3,11.8,176,6363.0,0.0032,0.024,0.0,9,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,0
9203,2,6.0,0,0.0,90,1706.0,0.0124,0.019,0.0,5,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
9204,0,6.0,0,0.0,4,474.0,0.0,0.033,0.0,12,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
9205,0,0.0,0,0.0,6,236.0,0.0,0.015,16.2,9,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,0,1
9206,0,0.0,0,0.0,18,606.0,0.0038,0.021,10.2,5,Windows,Google Chrome,Southern Africa,Bing search,Returning_Visitor,0,0
9207,8,143.0,0,0.0,21,773.0,0.0148,0.028,14.1,5,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,0,1
9208,1,287.0,0,0.0,31,3081.0,0.0111,0.019,24.8,11,Android,Google Chrome,North America,Google search,Returning_Visitor,0,1
9209,0,0.0,0,0.0,12,1216.0,0.0,0.02,0.0,12,Windows,Google Chrome,Africa,Google search,New_Visitor,0,0
9210,2,21.56666667,0,0.0,49,762.0,0.0054,0.014,35.8,12,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,0,1
9211,2,37.4,0,0.0,19,748.0,0.0191,0.066,0.0,10,Windows,Google Chrome,Oceania,Facebook ads,Returning_Visitor,0,0
9212,3,152.0,0,0.0,53,1096.0,0.0163,0.037,0.0,5,Android,Google Chrome,Oceania,Bing search,Returning_Visitor,1,0
9213,0,0.0,0,0.0,8,480.0,0.0,0.029,0.0,5,Android,Google Chrome,North America,Twitter,Returning_Visitor,0,0
9214,7,6.0,0,0.0,25,1296.0,0.0,0.003,32.9,5,Windows,Google Chrome,North America,Google search,New_Visitor,0,0
9215,11,156.7583333,0,0.0,81,2954.0,0.0031,0.012,17.6,5,iOS,Safari,South America,Instagram ads,Returning_Visitor,0,1
9216,1,6.0,2,477.3333333,61,1882.0,0.0051,0.015,0.0,12,MACOS,Safari,North America,Google search,Returning_Visitor,0,0
9217,0,0.0,5,117.3333333,33,964.0,0.0223,0.056,5.4,7,Android,Android,North America,Facebook ads,Returning_Visitor,1,1
9218,7,230.5,0,0.0,24,1951.0,0.0,0.008,112.0,11,Windows,Microsoft Edge,Oceania,Google search,Returning_Visitor,1,1
9219,0,0.0,0,0.0,4,0.0,0.2,0.2,0.0,2,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
9220,0,6.0,0,0.0,1,0.0,0.2,0.2,0.0,5,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,1,0
9221,0,6.0,0,0.0,2,71.0,0.0667,0.113,0.0,5,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
9222,2,3.0,0,0.0,44,1019.0,0.0,0.01,0.0,3,iOS,Safari,North America,Facebook ads,Returning_Visitor,0,0
9223,9,256.3133333,1,57.0,97,1537.0,0.0018,0.013,4.5,5,Android,Google Chrome,North America,Bing search,Returning_Visitor,0,0
9224,0,6.0,0,0.0,3,228.0,0.12,0.156,0.0,5,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
9225,3,6.0,0,0.0,17,234.0,0.0012,0.019,0.0,3,MACOS,Samsung Internet,South America,Facebook ads,Returning_Visitor,0,0
9226,2,38.25,0,0.0,7,168.0,0.0,0.031,0.0,11,Windows,Google Chrome,North America,Youtube channel,New_Visitor,0,0
9227,0,0.0,0,0.0,1,216.0,0.0,0.1,0.0,3,MACOS,Safari,North America,Instagram ads,Returning_Visitor,0,0
9228,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,11,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
9229,0,0.0,0,0.0,27,386.0,0.004,0.026,0.0,11,MACOS,Safari,Western Europe,Google search,New_Visitor,0,0
9230,0,0.0,0,0.0,1,15.0,0.0,0.1,0.0,12,Windows,Google Chrome,North America,Google search,New_Visitor,0,0
9231,5,42.75,0,0.0,11,587.0,0.0,0.005,0.0,11,Windows,Mozilla Firefox,North America,Youtube channel,New_Visitor,0,0
9232,4,161.1666667,0,0.0,77,4706.0,0.0073,0.027,4.4,5,Windows,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,0,0
9233,0,6.0,0,0.0,1,0.0,0.2,0.2,0.0,3,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,0,0
9234,0,0.0,0,0.0,15,176.0,0.0,0.047,0.0,12,Windows,Google Chrome,Eastern Europe,Google search,New_Visitor,0,0
9235,8,1818.4,1,0.0,30,1478.0,0.0133,0.035,0.0,5,Android,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,0,0
9236,0,0.0,0,0.0,6,607.0,0.0,0.047,0.0,2,Windows,Google Chrome,Northern Africa,Instagram ads,Returning_Visitor,0,0
9237,7,94.6,5,165.8333333,291,586.0,0.0043,0.023,0.0,11,Windows,Google Chrome,Eastern Europe,Google search,Returning_Visitor,0,0
9238,13,112.2307143,7,807.5,61,1717.0,0.0127,0.019,17.1,5,Android,Google Chrome,Asia,Youtube ads,Returning_Visitor,0,1
9239,0,0.0,0,0.0,25,790.0,0.0118,0.06,0.0,5,Windows,Internet Explorer,Western Europe,Instagram ads,Returning_Visitor,0,0
9240,4,230.25,0,0.0,7,545.0,0.0167,0.02,0.0,12,MACOS,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
9241,0,0.0,0,0.0,4,12.0,0.15,0.15,0.0,7,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,1,0
9242,0,0.0,0,0.0,23,2486.0,0.0229,0.043,0.0,5,Android,Google Chrome,Asia,Facebook ads,Returning_Visitor,1,0
9243,0,0.0,0,0.0,2,57.0,0.1,0.12,0.0,11,Android,Google Chrome,Southern Africa,Facebook ads,Returning_Visitor,1,0
9244,10,168.4,0,0.0,1,597.0,0.0043,0.022,0.0,8,Windows,Google Chrome,Oceania,Google search,Returning_Visitor,0,0
9245,2,27.6,0,0.0,35,634.0,0.0,0.007,0.0,7,Windows,Google Chrome,Africa,Google search,New_Visitor,0,1
9246,0,0.0,0,0.0,13,1320.0,0.0233,0.05,0.0,10,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
9247,3,105.0,1,3.0,45,4419.0,0.0247,0.034,0.0,5,Windows,Internet Explorer,Eastern Europe,Bing search,Returning_Visitor,0,0
9248,0,0.0,0,0.0,6,520.0,0.0,0.023,0.0,11,Android,Google Chrome,North America,Youtube ads,New_Visitor,0,0
9249,0,0.0,0,0.0,4,198.0,0.0,0.04,0.0,7,Android,Google Chrome,Northern Africa,Instagram ads,Returning_Visitor,0,0
9250,0,104.0,0,0.0,42,1167.0,0.0051,0.012,0.0,11,MACOS,Safari,North America,Affiliate marketing,Returning_Visitor,1,0
9251,0,0.0,0,0.0,24,472.0,0.0,0.009,0.0,12,Windows,Microsoft Edge,North America,Google search,Returning_Visitor,0,0
9252,0,6.0,0,0.0,1,4301.0,0.0147,0.03,0.0,11,Windows,Internet Explorer,North America,Facebook ads,Returning_Visitor,1,0
9253,0,0.0,0,0.0,2,71.0,0.0,0.05,0.0,2,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
9254,0,0.0,0,0.0,8,158.0,0.0,0.09,0.0,3,Windows,Google Chrome,South America,Direct Traffic,Returning_Visitor,0,0
9255,1,6.0,0,0.0,31,1021.0,0.0,0.019,22.2,12,Windows,Google Chrome,Eastern Europe,Google search,Returning_Visitor,1,1
9256,0,6.0,0,0.0,6,28.0,0.0,0.067,0.0,10,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
9257,0,0.0,0,0.0,9,566.0,0.0,0.05,0.0,3,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
9258,4,28.5,0,0.0,15,333.0,0.0,0.005,0.0,5,MACOS,Samsung Internet,North America,Direct Traffic,Returning_Visitor,1,0
9259,8,283.3333333,0,0.0,28,1223.0,0.0,0.002,89.0,11,Windows,Google Chrome,Asia,Google search,Returning_Visitor,0,0
9260,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,11,Windows,Google Chrome,Northern Africa,Facebook ads,Returning_Visitor,0,0
9261,0,0.0,1,197.0,31,780.0,0.0073,0.071,0.0,11,Windows,Google Chrome,South America,Instagram ads,Returning_Visitor,0,0
9262,0,0.0,0,0.0,6,321.0,0.0,0.017,28.2,11,MACOS,Safari,Northern Africa,Google search,Returning_Visitor,1,1
9263,1,16.0,0,0.0,5,73.0,0.17,0.18,0.0,5,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
9264,5,92.1,0,0.0,8,204.0,0.0,0.01,46.7,10,MACOS,Google Chrome,Western Europe,Google search,New_Visitor,1,0
9265,2,70.25,0,0.0,41,3971.0,0.0056,0.023,0.0,11,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
9266,3,48.4,0,0.0,32,1391.0,0.0117,0.013,14.3,11,MACOS,Safari,North America,Instagram ads,Returning_Visitor,1,1
9267,0,0.0,3,1827.8333333,10,304.0,0.0,0.036,0.0,11,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
9268,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,3,MACOS,Safari,Africa,Instagram ads,Returning_Visitor,0,0
9269,1,11.0,0,0.0,14,485.0,0.0174,0.033,0.0,11,MACOS,Safari,North America,Instagram ads,Returning_Visitor,0,0
9270,0,0.0,0,0.0,29,871.0,0.0344,0.068,0.0,5,MACOS,Safari,North America,Facebook ads,Returning_Visitor,1,0
9271,0,6.0,0,0.0,18,441.0,0.0769,0.098,0.0,11,Android,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,0,0
9272,0,0.0,0,0.0,22,523.0,0.0,0.018,0.0,11,Windows,Google Chrome,North America,Youtube channel,New_Visitor,1,0
9273,8,391.4333333,1,88.5,27,675.0,0.0,0.009,26.9,3,Windows,Google Chrome,Northern Africa,Affiliate marketing,Returning_Visitor,0,1
9274,2,50.5,0,0.0,9,1071.0,0.0,0.016,0.0,3,MACOS,Google Chrome,Southern Africa,Affiliate marketing,Returning_Visitor,0,0
9275,0,0.0,0,0.0,34,586.0,0.0054,0.011,0.0,11,Android,Google Chrome,Asia,Facebook ads,Returning_Visitor,0,0
9276,0,4.0,0,0.0,7,87.0,0.0,0.044,0.0,11,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
9277,1,231.0,0,0.0,8,190.0,0.0,0.029,0.0,5,MACOS,Safari,North America,Bing search,New_Visitor,0,0
9278,15,152.8754596,4,295.0,176,4492.0,0.0001,0.012,2.6,5,Windows,Google Chrome,Western Europe,Bing search,Returning_Visitor,0,0
9279,5,81.0,0,0.0,368,11968.0,0.0107,0.029,3.5,5,Windows,Google Chrome,South America,Bing search,Returning_Visitor,0,0
9280,0,0.0,1,0.0,62,1587.0,0.0,0.024,7.8,12,Windows,Mozilla Firefox,Western Europe,Direct Traffic,Returning_Visitor,0,1
9281,0,0.0,0,0.0,11,228.0,0.12,0.147,0.0,5,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,0,0
9282,6,238.5,0,0.0,16,854.0,0.0946,0.075,0.0,5,Windows,Google Chrome,South America,Instagram ads,Returning_Visitor,0,0
9283,2,89.4,5,1175.2,231,7288.0,0.0106,0.034,3.2,9,Windows,Microsoft Edge,Western Europe,Instagram ads,Returning_Visitor,0,1
9284,6,71.13333333,0,0.0,56,3022.0,0.0167,0.039,0.0,9,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,0,0
9285,5,31.0,0,0.0,3,72.0,0.0,0.02,0.0,11,MACOS,Safari,Western Europe,Youtube channel,New_Visitor,0,0
9286,2,69.5,0,0.0,4,249.0,0.0133,0.04,0.0,11,Android,Google Chrome,Northern Africa,Instagram ads,Returning_Visitor,0,0
9287,0,0.0,0,0.0,4,629.0,0.0,0.025,0.0,5,Android,Google Chrome,Oceania,Bing search,Returning_Visitor,1,0
9288,9,84.88833333,1,2.0,162,8435.0,0.0,0.004,1.6,5,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,1,1
9289,5,120.5,0,0.0,86,4177.0,0.0055,0.041,0.0,5,Windows,Internet Explorer,Asia,Bing search,Returning_Visitor,0,0
9290,6,162.425,0,0.0,20,1166.0,0.0,0.013,25.2,12,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,1
9291,1,9.0,1,68.0,35,1703.0,0.0,0.011,0.0,11,Windows,Google Chrome,North America,Youtube channel,New_Visitor,0,0
9292,1,22.0,0,0.0,77,1872.0,0.003,0.003,0.0,12,MACOS,Safari,Asia,Youtube channel,Returning_Visitor,1,0
9293,6,53.2,0,0.0,51,831.0,0.0152,0.037,8.5,7,Windows,Google Chrome,Asia,Facebook ads,Returning_Visitor,0,1
9294,3,32.5,0,0.0,22,598.0,0.0,0.007,0.0,5,Windows,Mozilla Firefox,Western Europe,Bing search,New_Visitor,0,0
9295,1,9.5,2,120.25,65,2878.0,0.0057,0.024,0.0,12,Windows,Google Chrome,Asia,Google search,Returning_Visitor,0,0
9296,1,150.4,1,59.4,98,2178.0,0.0255,0.037,0.0,7,Android,Google Chrome,Oceania,Instagram ads,Returning_Visitor,0,0
9297,4,299.0,0,0.0,15,424.0,0.0206,0.041,0.0,9,MACOS,Safari,Northern Africa,Instagram Page,Returning_Visitor,0,0
9298,0,0.0,0,0.0,7,1217.0,0.0,0.022,0.0,12,MACOS,Safari,North America,Youtube channel,New_Visitor,1,0
9299,0,170.35,3,155.0,166,5412.0,0.0,0.006,4.3,5,Windows,Google Chrome,South America,Twitter,Returning_Visitor,0,0
9300,0,0.0,0,0.0,3,41.0,0.0,0.067,0.0,2,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
9301,0,0.0,0,0.0,3,586.0,0.0,0.067,0.0,3,MACOS,Safari,Western Europe,Google search,Returning_Visitor,0,0
9302,0,0.0,0,0.0,10,296.0,0.0167,0.01,0.0,11,Android,Google Chrome,Asia,Facebook ads,Returning_Visitor,0,0
9303,2,33.0,0,0.0,46,1855.0,0.0,0.007,8.2,5,Windows,Google Chrome,Western Europe,Bing search,Returning_Visitor,0,0
9304,5,87.25,7,423.5,6,1050.0,0.0122,0.033,8.3,11,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,0,1
9305,2,85.33333333,1,17.0,17,366.0,0.0075,0.017,0.5,9,MACOS,Safari,Asia,Bing search,Returning_Visitor,0,1
9306,0,0.0,0,0.0,18,410.0,0.0,0.017,0.0,5,Android,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,0,0
9307,1,15.0,0,0.0,17,1640.0,0.0,0.015,86.5,11,Windows,Google Chrome,Oceania,Google search,Returning_Visitor,0,1
9308,7,145.0416667,3,42.5,126,6703.0,0.0061,0.02,7.6,10,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
9309,0,0.0,1,23.0,41,3896.0,0.017,0.023,0.0,11,Windows,Google Chrome,North America,Google search,Returning_Visitor,1,0
9310,1,45.16666667,0,0.0,42,4254.0,0.0028,0.018,0.0,12,Windows,Opera,Africa,Google search,Returning_Visitor,0,0
9311,0,0.0,0,0.0,17,367.0,0.0098,0.041,0.0,2,iOS,Safari,North America,Twitter,Returning_Visitor,0,0
9312,3,177.0,0,0.0,4,82.0,0.0276,0.042,0.0,5,Android,Google Chrome,Africa,Youtube ads,Returning_Visitor,0,0
9313,0,0.0,0,0.0,12,539.0,0.0,0.011,0.0,3,Android,Google Chrome,South America,Google search,Returning_Visitor,0,0
9314,2,325.7,0,0.0,39,1251.0,0.0,0.007,0.0,12,Windows,Google Chrome,Southern Africa,Google search,New_Visitor,0,0
9315,0,0.0,0,0.0,115,3114.0,0.0039,0.018,0.0,11,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
9316,6,72.75,3,51.1,36,1259.0,0.0395,0.027,25.9,7,Android,Google Chrome,South America,Bing search,Returning_Visitor,1,1
9317,0,0.0,0,0.0,2,40.0,0.0,0.033,0.0,12,Windows,Microsoft Edge,Western Europe,Affiliate marketing,Returning_Visitor,1,0
9318,0,0.0,0,0.0,42,594.0,0.0,0.067,0.0,12,iOS,Google Chrome,South America,Facebook ads,Returning_Visitor,0,0
9319,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,5,Windows,Google Chrome,Western Europe,Bing search,Returning_Visitor,0,0
9320,0,0.0,0,0.0,25,610.0,0.0,0.011,43.9,3,Windows,Google Chrome,Western Europe,Google search,New_Visitor,1,1
9321,0,0.0,0,0.0,1,0.0,0.1,0.167,0.0,11,MACOS,Safari,North America,Google search,Returning_Visitor,0,0
9322,2,48.5,0,0.0,18,605.0,0.0,0.02,0.0,3,MACOS,Safari,Northern Africa,Google search,Returning_Visitor,0,0
