,administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,page_values,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
11373,8.0,6.742227907126928,0,0.0,36.0,12.16351501472132,-4.667045589706179,1.351388213782162,1900-09,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
11374,0.0,5.098340874515361,2,4.6443908991413725,77.0,10.899867194384166,-3.7465085669505727,0.0,1900-11,Android,Google Chrome,North America,Google search,Returning_Visitor,0,0
11375,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-11,Android,Google Chrome,North America,Google search,Returning_Visitor,0,0
11376,3.0,4.085976312551584,0,0.0,17.0,10.586800022253747,-3.0037644452512553,0.0,1900-05,Windows,Google Chrome,South America,Facebook ads,Returning_Visitor,0,0
11377,0.0,0.0,0,0.0,2.0,4.169097460922221,0.0,0.0,1900-05,Windows,Mozilla Firefox,Western Europe,Google search,Returning_Visitor,0,0
11378,5.0,4.083171261567796,0,0.0,161.0,13.862183668433847,0.0,0.9239908481305602,1900-11,Android,Google Chrome,North America,Youtube channel,Returning_Visitor,0,1
11379,9.0,5.0826458300725275,2,6.207935888654127,210.0,13.625166900200632,-5.06720564558465,2.25335241042695,1900-08,Windows,Google Chrome,Southern Africa,Facebook ads,Returning_Visitor,0,0
11380,2.0,4.355853760327086,0,0.0,99.0,12.889761884284132,0.0,0.0,1900-11,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,1,0
11381,2.0,4.707726774313183,0,0.0,1.0,5.084003285603878,-4.092346559559427,0.0,1900-11,Android,Google Chrome,Oceania,Google search,Returning_Visitor,0,1
11382,3.0,4.084294226368599,0,0.0,72.0,10.146360437762828,-5.403677882205863,0.0,1900-10,Windows,Google Chrome,North America,Bing search,Returning_Visitor,0,0
11383,11.0,5.439093287282037,0,0.0,75.0,12.091198304010534,-6.645391014514646,0.0,1900-10,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,0,0
11384,0.0,0.0,0,0.0,34.0,11.530441194564743,-4.022954566135428,0.0,1900-11,MACOS,Safari,South America,Facebook ads,Returning_Visitor,0,0
11385,0.0,0.0,0,0.0,3.0,6.043480516692676,-2.995732273553991,0.0,1900-03,Windows,Mozilla Firefox,Oceania,Facebook ads,Returning_Visitor,0,0
11386,3.0,5.66988092298052,4,6.559792275645426,27.0,12.01544998757678,-4.439655747510518,0.0,1900-12,MACOS,Google Chrome,Southern Africa,Google search,Returning_Visitor,0,0
11387,4.0,4.961713454357977,1,4.297285406218791,20.0,12.080714982506608,-3.390257441623821,0.0,1900-12,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,1,0
11388,0.0,0.0,0,0.0,8.0,10.526374497772666,-3.564893474332945,2.5679261338030472,1900-10,MACOS,Safari,Asia,Google search,New_Visitor,0,0
11389,1.0,0.0,0,0.0,12.0,9.528725336969087,-5.7763531674910364,0.0,1900-12,Android,Google Chrome,North America,Google search,Returning_Visitor,0,0
11390,8.0,1.791759469228055,1,1.791759469228055,14.0,8.565600822695087,0.0,0.0,1900-11,Windows,Microsoft Edge,North America,Google search,New_Visitor,1,0
11391,5.0,5.0072963928307415,1,3.8607297110405954,31.0,11.041380849290986,-3.816712825623821,0.7469805146391545,1900-05,Windows,Google Chrome,Southern Africa,Facebook ads,Returning_Visitor,1,0
11392,0.0,0.0,0,0.0,9.0,6.406023735534717,-2.995732273553991,0.0,1900-05,Windows,Opera,North America,Twitter,Returning_Visitor,0,0
11393,0.0,0.0,0,0.0,11.0,8.343845045642524,0.0,0.0,1900-11,Windows,Google Chrome,North America,Affiliate marketing,Returning_Visitor,0,0
11394,3.0,3.960813169597578,0,0.0,53.0,11.399437928896676,-6.119297918617867,2.460564168664952,1900-05,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
11395,9.0,5.428614367349589,0,0.0,25.0,9.954600323582024,-4.213128098212068,2.617806762177447,1900-11,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
11396,0.0,0.0,0,0.0,4.0,4.411856022789887,-2.3025850929940455,0.0,1900-05,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
11397,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-03,iOS,Safari,South America,Facebook ads,Returning_Visitor,0,0
11398,23.0,1.791759469228055,3,5.335934230279857,52.0,10.952403419962748,0.0,3.597419793662942,1900-03,MACOS,Safari,Eastern Europe,Facebook page,Returning_Visitor,0,1
11399,0.0,0.0,0,0.0,2.0,0.0,-1.6094379124341003,0.0,1900-03,Windows,Opera,Eastern Europe,Facebook ads,Other,0,0
11400,4.0,1.791759469228055,0,0.0,37.0,9.579369721206202,-4.919880930827792,0.0,1900-05,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
11401,0.0,0.0,0,0.0,12.0,9.61383460703867,0.0,0.0,1900-12,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
11402,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-03,MACOS,Safari,North America,Facebook ads,Returning_Visitor,0,0
11403,16.0,5.763369172604201,5,4.283586561860629,1.0,16.926784029978986,-6.645391014514646,0.9638868601572717,1900-11,MACOS,Safari,Western Europe,Affiliate marketing,Returning_Visitor,0,1
11404,0.0,0.0,0,0.0,9.0,8.231240169217399,0.0,0.0,1900-05,Android,Google Chrome,North America,Google search,New_Visitor,0,0
11406,0.0,0.0,0,0.0,3.0,4.456608149413969,0.0,0.0,1900-03,Windows,Mozilla Firefox,Northern Africa,Google search,Returning_Visitor,0,0
11407,0.0,0.0,0,0.0,35.0,10.061851291726324,-5.005647752585217,0.0,1900-12,Windows,Google Chrome,North America,Youtube channel,New_Visitor,0,0
11408,0.0,0.0,0,0.0,2.0,5.399239788934308,0.0,0.0,1900-03,Windows,Google Chrome,North America,Yahoo Search,Returning_Visitor,1,0
11409,0.0,0.0,0,0.0,6.0,7.847579681217523,-5.005647752585217,3.860353197850933,1900-08,Windows,Google Chrome,North America,Google search,New_Visitor,0,1
11410,2.0,4.02535169073515,0,0.0,57.0,13.152060411941076,0.0,2.913876781541562,1900-11,Windows,Google Chrome,Africa,Google search,Returning_Visitor,0,1
11411,0.0,0.0,0,0.0,17.0,7.509422628054955,0.0,0.0,1900-11,Windows,Google Chrome,North America,Google search,New_Visitor,0,0
11412,3.0,1.791759469228055,2,4.377014092850337,34.0,11.422345049501086,-3.937340813412436,0.0,1900-09,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
11413,5.0,5.1647859739235145,0,0.0,12.0,10.180004675073643,0.0,0.0,1900-11,MACOS,Safari,Western Europe,Google search,Returning_Visitor,0,0
11414,0.0,0.0,0,0.0,17.0,7.636842909706227,-2.900422093749666,0.0,1900-05,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
11415,9.0,5.624619010085137,0,0.0,7.0,9.655319141354731,-4.12893600699172,0.0,1900-10,Windows,Google Chrome,Asia,Google search,Returning_Visitor,0,0
11416,0.0,5.030437921392435,0,0.0,14.0,12.648904381294171,-4.092346559559427,0.0,1900-03,Windows,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,0,0
11417,1.0,4.890349128221754,2,5.918893854273146,33.0,11.714246231124296,-5.7763531674910364,0.0,1900-05,Windows,Microsoft Edge,Southern Africa,Youtube ads,Returning_Visitor,0,0
11418,2.0,5.017279836814924,2,1.8718021769015913,11.0,11.123260897510276,0.0,0.0,1900-05,MACOS,Safari,Western Europe,Google search,New_Visitor,0,0
11419,0.0,0.0,0,0.0,20.0,6.793683832680547,-4.173387769562553,0.0,1900-05,MACOS,Google Chrome,Western Europe,Bing search,Returning_Visitor,0,0
11420,0.0,0.0,0,0.0,21.0,11.017205287555877,0.0,0.0,1900-11,MACOS,Safari,Western Europe,Google search,New_Visitor,0,0
11421,0.0,0.0,0,0.0,44.0,8.959638256450669,-3.6045383056801854,0.0,1900-11,Windows,Microsoft Edge,Eastern Europe,Facebook ads,Returning_Visitor,0,0
11422,0.0,0.0,0,0.0,19.0,13.736580903996927,0.0,0.0,1900-11,Windows,Google Chrome,Africa,Google search,Returning_Visitor,0,0
11423,2.0,3.6109179126442243,0,0.0,31.0,10.586800022253747,0.0,3.057759338718843,1900-03,Windows,Mozilla Firefox,South America,Youtube channel,Returning_Visitor,0,1
11424,2.0,3.4339872044851463,1,3.7376696182833684,150.0,17.938774574348464,-3.9738984091462335,2.515597078091183,1900-05,Windows,Google Chrome,Northern Africa,Instagram ads,Returning_Visitor,0,0
11425,0.0,1.791759469228055,0,0.0,7.0,7.663214020934952,-3.55434856115633,0.0,1900-12,MACOS,Safari,Asia,Facebook ads,Returning_Visitor,1,0
11426,0.0,0.0,0,0.0,14.0,11.233462066721586,-3.989984546897858,0.0,1900-05,Windows,Google Chrome,Western Europe,Twitter,Returning_Visitor,0,0
11427,6.0,4.973279507552487,1,3.676300671907076,71.0,11.20478606239097,-5.115995809754082,3.3279006190704474,1900-12,MACOS,Safari,North America,Google search,Returning_Visitor,0,1
11428,4.0,4.454347296253507,0,0.0,26.0,9.677658943149519,-4.605170185988091,2.789966649169981,1900-05,iOS,Safari,North America,Bing search,New_Visitor,0,1
11429,0.0,1.791759469228055,0,0.0,3.0,7.99541630255678,0.0,0.0,1900-02,Windows,Google Chrome,Asia,Instagram ads,Returning_Visitor,1,0
11430,0.0,0.0,0,0.0,30.0,9.87021406092227,-3.493312670569961,0.0,1900-11,MACOS,Safari,South America,Instagram ads,Returning_Visitor,0,0
11431,0.0,4.394449154672439,0,0.0,9.0,9.15077013455265,0.0,0.0,1900-03,Windows,Google Chrome,Western Europe,Google search,New_Visitor,0,0
11432,1.0,1.3862943611198906,0,0.0,7.0,6.275494789052088,0.0,0.0,1900-03,MACOS,Safari,Western Europe,Google search,Returning_Visitor,0,0
11433,4.0,6.852104700774699,0,0.0,21.0,9.276099451616968,0.0,0.0,1900-09,MACOS,Safari,North America,Bing search,Returning_Visitor,0,0
11434,5.0,2.3978952727983707,0,0.0,11.0,7.592178342372434,0.0,0.0,1900-05,Windows,Microsoft Edge,Asia,Google search,Returning_Visitor,0,0
11435,5.0,4.534384637222124,2,2.5649493574615367,86.0,13.07535433355353,0.0,4.141666477219444,1900-05,Windows,Microsoft Edge,North America,Google search,Returning_Visitor,0,0
11436,0.0,5.0460560613349115,0,0.0,22.0,12.458152209743503,0.0,2.2065725947749737,1900-05,Windows,Google Chrome,Northern Africa,Google search,Returning_Visitor,0,0
11437,2.0,4.727387818712341,0,0.0,7.0,7.942074555328348,0.0,0.0,1900-12,MACOS,Google Chrome,South America,Facebook ads,New_Visitor,0,0
11438,0.0,3.992065713163221,0,0.0,1.0,9.95791787122548,-4.919880930827792,3.6484994883516775,1900-05,Windows,Google Chrome,North America,Bing search,Returning_Visitor,0,1
11439,0.0,0.0,0,0.0,5.0,5.11496482753866,-2.707550326060559,0.0,1900-05,Windows,Google Chrome,North America,Bing search,Returning_Visitor,0,0
11440,2.0,4.4744918623459755,0,0.0,21.0,11.62740204205131,-5.8781358618009785,0.0,1900-12,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
11441,1.0,0.0,0,0.0,18.0,9.74711014305355,-4.173387769562553,0.0,1900-07,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
11442,4.0,1.791759469228055,2,5.262690188904886,20.0,10.333343386165776,0.0,0.0,1900-03,Windows,Google Chrome,Western Europe,Google search,New_Visitor,0,0
11443,4.0,5.583120298248974,0,0.0,6.0,7.240462352489343,0.0,0.0,1900-09,MACOS,Microsoft Edge,Northern Africa,Bing search,New_Visitor,0,0
11444,2.0,4.060443010546419,0,0.0,10.0,7.086575886821436,0.0,0.0,1900-12,Windows,Google Chrome,North America,Google search,New_Visitor,0,0
11445,0.0,0.0,0,0.0,10.0,8.837182934037866,0.0,0.0,1900-03,Windows,Mozilla Firefox,South America,Facebook ads,Returning_Visitor,0,0
11446,5.0,5.74896826738416,2,5.093750200806762,177.0,15.28036539699171,-4.55638002181866,2.275990450338858,1900-11,Windows,Google Chrome,Eastern Europe,Google search,Returning_Visitor,0,1
11447,1.0,3.6109179126442243,2,0.0,30.0,11.798456944207938,-4.537511537514277,0.0,1900-05,Windows,Google Chrome,Southern Africa,Bing search,Returning_Visitor,0,0
11448,0.0,0.0,0,0.0,10.0,7.757306711805962,0.0,0.0,1900-03,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,1,0
11449,0.0,0.0,0,0.0,10.0,6.135929245288524,0.0,0.0,1900-06,iOS,Safari,North America,Bing search,Returning_Visitor,1,0
11450,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-11,Android,Google Chrome,Oceania,Twitter,Returning_Visitor,0,0
11451,0.0,0.0,0,0.0,34.0,11.135964625834891,-4.605170185988091,0.0,1900-03,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
11452,8.0,5.771441123130016,1,3.5115454388310208,36.0,10.464517497418813,0.0,0.0,1900-05,iOS,Safari,North America,Twitter,New_Visitor,1,0
11453,0.0,0.0,0,0.0,3.0,4.456608149413969,0.0,0.0,1900-03,Windows,Google Chrome,South America,Instagram ads,Returning_Visitor,0,0
11454,0.0,0.0,0,0.0,7.0,6.572850279909052,0.0,0.0,1900-03,Windows,Google Chrome,Asia,Google search,Returning_Visitor,0,0
11455,6.0,5.53338948872752,1,2.6390573296152584,23.0,8.536037174595902,0.0,0.0,1900-05,MACOS,Safari,North America,Instagram ads,Returning_Visitor,0,0
11456,3.0,3.295836866004329,0,0.0,9.0,8.847631516973454,0.0,0.0,1900-03,Windows,Google Chrome,North America,Google search,New_Visitor,0,0
11457,0.0,0.0,0,0.0,39.0,9.846071047009156,-5.06720564558465,0.0,1900-11,Windows,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,0,0
11458,0.0,0.0,0,0.0,15.0,10.97716858911133,-3.661264287080963,0.0,1900-03,Windows,Microsoft Edge,Asia,Google search,Returning_Visitor,0,0
11459,2.0,4.204692619390966,1,3.970291913552122,22.0,8.964606709913946,-3.2188758248682006,3.0359941001051807,1900-05,Windows,Google Chrome,Oceania,Facebook ads,Returning_Visitor,0,0
11460,4.0,1.791759469228055,3,4.4942386252808095,47.0,12.348284363738696,-5.8781358618009785,0.0,1900-11,MACOS,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,0,0
11461,3.0,4.802380355275797,0,0.0,16.0,10.683679275673121,-3.6888794541139363,0.0,1900-09,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
11462,4.0,6.295634937064565,6,5.204464457558624,1.0,5.669394999132498,0.0,0.0,1900-12,Android,Google Chrome,North America,Google search,Returning_Visitor,1,0
11463,2.0,4.046553898385752,0,0.0,6.0,5.714680496514369,0.0,3.0843606894824163,1900-10,Windows,Google Chrome,Oceania,Google search,Returning_Visitor,0,1
11464,3.0,4.943782987108415,0,0.0,26.0,11.563141738817581,0.0,2.093091188180888,1900-09,Windows,Mozilla Firefox,Western Europe,Youtube channel,Returning_Visitor,1,1
11465,0.0,0.0,0,0.0,15.0,10.755286418595658,-3.470547459796949,1.143157431480373,1900-11,Android,Google Chrome,Northern Africa,Instagram ads,Returning_Visitor,0,1
11466,8.0,5.273730670723286,1,4.375757021660286,68.0,13.602029733313865,-3.979231755121596,1.6332949494592186,1900-05,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,1,0
11467,1.0,3.5610460826040513,0,0.0,95.0,14.411892853750972,-4.667045589706179,0.0,1900-05,Windows,Microsoft Edge,Asia,Twitter,Returning_Visitor,0,0
11468,0.0,0.0,0,0.0,49.0,12.960317670096194,0.0,0.0,1900-11,MACOS,Safari,Eastern Europe,Google search,Returning_Visitor,0,0
11469,0.0,1.791759469228055,0,0.0,7.0,9.532658073298082,-4.247495741716276,0.0,1900-03,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,0,0
11470,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-03,Windows,Google Chrome,South America,Facebook ads,Returning_Visitor,0,0
11471,0.0,0.0,0,0.0,7.0,6.543510843426112,-4.319991243754429,0.0,1900-05,Windows,Microsoft Edge,Asia,Instagram ads,Returning_Visitor,0,0
11472,0.0,0.0,0,0.0,27.0,12.640276356648585,0.0,0.0,1900-11,Windows,Google Chrome,North America,Google search,New_Visitor,1,0
11473,5.0,5.879974171074619,0,0.0,8.0,6.117779493083676,0.0,0.0,1900-03,Windows,Google Chrome,North America,Google search,New_Visitor,0,0
11474,0.0,0.0,0,0.0,13.0,10.956923282997682,-2.598299337143091,3.249669213155499,1900-05,Windows,Opera,Western Europe,Facebook ads,Returning_Visitor,0,1
11475,6.0,5.327876168789581,1,2.6390573296152584,83.0,13.174794856536357,-4.667045589706179,2.079696719053894,1900-05,Windows,Google Chrome,Oceania,Google search,Returning_Visitor,0,0
11476,4.0,4.07753744390572,0,0.0,16.0,8.757316042677132,0.0,0.0,1900-05,MACOS,Samsung Internet,Western Europe,Google search,New_Visitor,0,0
11477,1.0,2.1972245773362196,0,0.0,7.0,6.275494789052088,0.0,3.9275476956964237,1900-10,Windows,Google Chrome,Africa,Google search,Returning_Visitor,0,1
11478,0.0,0.0,0,0.0,30.0,9.93125489927644,-4.350527967614511,0.0,1900-12,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
11479,2.0,3.8394523125933104,0,0.0,17.0,9.361828146110446,-3.7297014486341915,0.0,1900-12,MACOS,Safari,Western Europe,Twitter,Returning_Visitor,1,0
11480,2.0,3.71965111278069,0,0.0,6.0,7.528084392301034,0.0,3.6422443762055043,1900-11,Android,Google Chrome,Oceania,Youtube channel,Returning_Visitor,0,0
11481,0.0,0.0,0,0.0,8.0,8.487941730147856,0.0,0.0,1900-03,Android,Google Chrome,Western Europe,Twitter,Returning_Visitor,0,0
11482,2.0,0.0,3,6.522092798170152,66.0,13.46311944251976,0.0,0.0,1900-03,Windows,Mozilla Firefox,Western Europe,Google search,Returning_Visitor,0,0
11483,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-03,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,0,0
11484,2.0,3.58351893845611,0,0.0,3.0,8.600590596032607,0.0,0.0,1900-05,Windows,Google Chrome,North America,Bing search,Returning_Visitor,0,0
11485,3.0,5.976435508003626,4,4.430816798843313,20.0,9.621428922521082,0.0,2.9968111062378693,1900-03,Android,Google Chrome,Asia,Google search,Returning_Visitor,1,0
11486,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-03,MACOS,Safari,Asia,Yahoo Search,Returning_Visitor,1,0
11487,0.0,0.0,0,0.0,4.0,6.2415018094197485,0.0,0.0,1900-11,MACOS,Safari,North America,Google search,Returning_Visitor,0,0
11488,2.0,3.4011973816621555,0,0.0,17.0,9.55222849053399,-4.605170185988091,0.0,1900-11,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,0
11489,3.0,4.250319608594527,5,5.60818892137207,66.0,15.72096579022113,-4.141436169755951,1.2960155417007397,1900-11,Android,Google Chrome,North America,Google search,Returning_Visitor,0,0
11490,0.0,0.0,0,0.0,6.0,4.542845253913638,-2.707550326060559,0.0,1900-05,Windows,Google Chrome,Western Europe,Twitter,Returning_Visitor,0,0
11491,16.0,1.791759469228055,6,5.042564531883438,34.0,13.047548735541389,-4.213128098212068,3.0843606894824163,1900-05,Android,Google Chrome,North America,Google search,Returning_Visitor,1,0
11492,0.0,1.791759469228055,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-11,Windows,Google Chrome,Africa,Youtube ads,Returning_Visitor,0,0
11493,9.0,5.533784667551078,0,0.0,18.0,11.121137775747172,0.0,3.0414768562551404,1900-09,MACOS,Safari,Asia,Instagram ads,Returning_Visitor,1,0
11494,1.0,5.4510384535657,4,5.119489699008338,99.0,16.05314177570005,-6.032286541628237,2.275990450338858,1900-10,Windows,Google Chrome,Africa,Google search,Returning_Visitor,1,1
11495,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-11,Windows,Google Chrome,Asia,Facebook ads,Other,0,0
11496,0.0,0.0,0,0.0,2.0,5.11496482753866,0.0,0.0,1900-12,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,0,0
11497,0.0,0.0,3,1.6094379124341003,46.0,13.055060543477829,-4.803621124711929,0.0,1900-11,Windows,Microsoft Edge,Western Europe,Facebook ads,Returning_Visitor,0,0
11498,5.0,4.237000862623624,0,0.0,35.0,10.003913140963105,0.0,2.2418495590273704,1900-09,Windows,Microsoft Edge,North America,Bing search,Returning_Visitor,0,1
11499,1.0,2.3978952727983707,0,0.0,26.0,7.645668306369976,0.0,0.0,1900-03,Windows,Google Chrome,Africa,Google search,New_Visitor,0,0
11500,2.0,3.054001181677967,1,4.709530201312334,30.0,9.528725336969087,0.0,2.145034650888915,1900-11,MACOS,Safari,Asia,Google search,Returning_Visitor,0,1
11501,1.0,1.9459101490553132,1,3.5263605246161616,194.0,14.078418718696213,-5.06720564558465,0.0,1900-12,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
11502,4.0,0.1823215567939546,0,0.0,68.0,13.111326827024907,-5.843044541989709,0.0,1900-08,MACOS,Safari,North America,Twitter,Returning_Visitor,1,0
11503,0.0,1.791759469228055,0,0.0,3.0,4.3187740453996915,0.0,0.0,1900-11,Windows,Google Chrome,North America,Twitter,Returning_Visitor,0,0
11504,15.0,6.500914224694042,3,4.1666652238017265,46.0,14.153999006488366,0.0,0.0,1900-03,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
11505,3.0,6.218998446723485,0,0.0,12.0,8.432618341283368,0.0,2.5679261338030472,1900-11,MACOS,Safari,Eastern Europe,Google search,New_Visitor,0,0
11506,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-03,Windows,Mozilla Firefox,Northern Africa,Facebook ads,Returning_Visitor,0,0
11507,2.0,4.908971640319756,0,0.0,2.0,4.851339693236015,0.0,0.0,1900-05,MACOS,Safari,North America,Google search,New_Visitor,0,0
11508,0.0,1.791759469228055,0,0.0,6.0,6.780548191199094,0.0,0.0,1900-05,Windows,Google Chrome,Africa,Google search,Returning_Visitor,0,0
11509,0.0,0.0,0,0.0,1.0,3.3877939958031034,0.0,0.0,1900-03,Android,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,0,0
11510,0.0,1.791759469228055,0,0.0,20.0,10.448136357493814,-3.338222582500767,0.0,1900-05,Windows,Mozilla Firefox,Western Europe,Youtube ads,Returning_Visitor,1,0
11511,5.0,5.429199423968767,2,3.367295829986474,10.0,10.099756807746441,0.0,4.63525021803503,1900-11,MACOS,Samsung Internet,North America,Twitter,New_Visitor,1,1
11512,4.0,4.314530977917445,0,0.0,19.0,9.636548283686823,0.0,0.0,1900-11,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,1,0
11513,2.0,3.9889840465642745,2,3.5115454388310208,11.0,10.663578341608641,0.0,0.0,1900-03,Windows,Google Chrome,Eastern Europe,Google search,Returning_Visitor,0,0
11514,0.0,0.0,0,0.0,4.0,1.779270943127034,-2.707550326060559,0.0,1900-08,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
11515,1.0,4.151039905898646,1,3.6635616461296463,112.0,14.520726772446205,-6.214608098422191,3.110320156527047,1900-12,Windows,Google Chrome,Asia,Affiliate marketing,Returning_Visitor,0,1
11516,11.0,5.869579359117858,0,0.0,38.0,9.1553595178994,0.0,2.422228403489902,1900-10,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,0,0
11517,0.0,1.791759469228055,0,0.0,18.0,9.655319141354731,0.0,0.0,1900-12,Windows,Google Chrome,Africa,Google search,New_Visitor,0,0
11518,0.0,0.0,0,0.0,8.0,5.233898266671073,0.0,0.0,1900-11,Windows,Microsoft Edge,North America,Twitter,Returning_Visitor,0,0
11519,0.0,1.791759469228055,0,0.0,9.0,8.07677412445231,0.0,0.0,1900-03,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
11520,13.0,5.854211953681605,2,3.4404180948154366,47.0,13.006434588007023,-5.005647752585217,0.0,1900-05,Windows,Google Chrome,North America,Bing search,Returning_Visitor,0,0
11521,0.0,0.0,0,0.0,13.0,9.399447165638074,-2.800165490010016,0.0,1900-05,Windows,Microsoft Edge,North America,Instagram ads,Returning_Visitor,1,0
11522,0.0,0.0,0,0.0,19.0,10.970437176643408,0.0,2.9737620303882206,1900-09,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,1
11523,7.0,6.619039338940058,0,0.0,1.0,10.387172802728577,0.0,1.4781921647420826,1900-12,MACOS,Safari,North America,Google search,Returning_Visitor,1,0
11524,5.0,3.8815637979434374,0,0.0,22.0,10.118500401764127,-3.979231755121596,0.0,1900-03,Windows,Google Chrome,North America,Instagram ads,New_Visitor,0,0
11525,0.0,0.0,0,0.0,40.0,11.818294346481908,0.0,4.107401210211487,1900-03,Windows,Microsoft Edge,Asia,Facebook ads,Returning_Visitor,1,1
11526,0.0,0.0,0,0.0,29.0,12.070192662800157,-4.605170185988091,0.0,1900-11,MACOS,Safari,North America,Google search,Returning_Visitor,0,0
11527,7.0,6.5568730486916085,0,0.0,27.0,8.258236355647707,-5.06720564558465,0.0,1900-12,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,0,0
11528,1.0,2.70805020110221,0,0.0,36.0,8.536037174595902,-3.3242363405260273,4.513477643249638,1900-11,Windows,Google Chrome,Western Europe,Youtube channel,Returning_Visitor,1,0
11529,5.0,5.383347615732612,1,5.2574953720277815,1.0,12.415775195370227,0.0,0.7469805146391545,1900-11,Windows,Google Chrome,North America,Affiliate marketing,Returning_Visitor,1,0
11530,2.0,1.791759469228055,0,0.0,31.0,11.456350225978529,-4.147745338949216,3.0359941001051807,1900-05,Windows,Microsoft Edge,Eastern Europe,Facebook ads,Returning_Visitor,0,1
11531,3.0,3.7168188227221406,1,0.0,5.0,6.754026250893021,0.0,0.0,1900-11,MACOS,Safari,Asia,Youtube channel,Returning_Visitor,0,0
11532,0.0,0.0,0,0.0,3.0,5.2906416542244985,-3.402197881995739,0.0,1900-12,Android,Google Chrome,Eastern Europe,Youtube ads,Returning_Visitor,0,0
11533,1.0,3.4657359027997265,4,2.1972245773362196,5.0,8.197041169434252,0.0,0.0,1900-03,MACOS,Safari,Eastern Europe,Google search,New_Visitor,0,0
11534,0.0,0.0,0,0.0,17.0,8.343845045642524,0.0,4.159382102299146,1900-12,Windows,Google Chrome,Southern Africa,Facebook ads,New_Visitor,0,1
11535,4.0,5.2046932645153685,4,5.556828061699537,162.0,14.594290865038282,-7.013115794639964,0.0,1900-11,Windows,Google Chrome,South America,Google search,Returning_Visitor,0,0
11536,1.0,2.0794415416798357,1,2.0794415416798357,164.0,16.978719546062027,-4.605170185988091,0.0,1900-05,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
11537,0.0,0.0,0,0.0,20.0,10.779535146311328,-4.55638002181866,3.3486623786788643,1900-12,Android,Google Chrome,North America,Google search,New_Visitor,0,1
11538,2.0,4.449685283147696,0,0.0,71.0,9.666514084840315,-4.3661532855175915,1.5248997057285192,1900-11,Windows,Google Chrome,Northern Africa,Facebook ads,Returning_Visitor,0,0
11539,0.0,0.0,0,0.0,16.0,14.607896499003331,-4.080441657053109,0.0,1900-05,Windows,Mozilla Firefox,South America,Instagram ads,Returning_Visitor,0,0
11540,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-05,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
